Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
17.93757,-0.03831,8.65916,-9.51871,-90.00000
18.06509,-0.06726,8.67443,-9.57914,-90.00000
18.18722,-0.03838,8.65840,-9.57905,-90.00000
18.30860,-0.40077,8.85028,-9.71488,-90.00000
18.78048,-16.27365,17.19942,-10.74568,-90.00000
18.90513,-19.59039,26.89292,-10.72763,-90.00000
19.26842,-5.31672,29.01797,-11.14579,-90.00000
19.39465,-4.37708,31.05431,-11.14329,-90.00000
19.52008,-3.24097,32.64138,-11.20099,-90.00000
19.65168,-0.89023,32.78531,-11.37805,-90.00000
19.77850,1.40026,31.91196,-11.51516,-90.00000
19.92197,1.90421,30.89525,-11.59987,-90.00000
20.07993,1.95184,29.80289,-11.68975,-90.00000
20.22285,2.04814,28.67355,-11.68891,-90.00000
20.35132,2.06840,27.58530,-11.67415,-90.00000
20.47503,0.78543,27.17861,-11.70690,-90.00000
20.59198,-1.22730,27.66252,-11.75166,-90.00000
20.71820,-1.59840,28.34815,-11.75242,-90.00000
20.83562,-1.57461,28.86673,-11.76799,-90.00000
20.95644,-1.69852,29.47221,-11.78130,-90.00000
21.08107,-1.65593,30.25695,-11.78225,-90.00000
21.20269,-1.63969,31.05946,-11.73792,-90.00000
21.33501,-1.16721,31.62253,-11.76568,-90.00000
21.45855,0.54768,31.27620,-11.80892,-90.00000
21.58149,0.60692,30.74517,-11.83878,-90.00000
21.71408,0.62393,30.19764,-11.88367,-90.00000
21.83336,0.65465,29.64197,-11.88411,-90.00000
21.95117,0.70719,29.07521,-11.86926,-90.00000
22.07193,0.65470,28.56384,-11.82476,-90.00000
22.19130,0.65483,28.02258,-11.79492,-90.00000
22.31242,0.59683,27.51289,-11.82463,-90.00000
22.43183,-0.34417,27.46306,-11.84411,-90.00000
22.55947,-1.52424,28.05828,-11.79717,-90.00000
22.68037,-1.53837,28.57950,-11.81236,-90.00000
22.80101,-1.56928,29.13532,-11.75251,-90.00000
22.92311,-1.48265,29.62944,-11.66319,-90.00000
23.06990,-1.43916,30.14864,-11.61862,-90.00000
23.19441,-1.30875,30.62156,-11.64927,-90.00000
23.31242,-0.54646,30.76688,-11.75529,-90.00000
23.43760,0.16391,30.41289,-11.88462,-90.00000
23.56102,2.61756,28.87915,-12.03168,-90.00000
24.04206,22.83517,16.78195,-11.59724,-90.00000
24.16354,24.43484,4.48948,-11.42340,-90.00000
24.52044,2.52458,3.50449,-11.28363,-90.00000
24.64545,1.41501,2.55500,-11.46510,-90.00000
24.76888,1.45638,1.70098,-11.46426,-90.00000
24.90612,0.19928,1.54560,-11.42005,-90.00000
25.02902,-0.99712,1.87246,-11.45204,-90.00000
25.16219,-1.01108,2.12582,-11.45305,-90.00000
25.28772,-0.80908,2.29054,-11.60172,-90.00000
25.42597,-0.39090,2.34722,-11.65985,-90.00000
25.55411,0.96523,1.65085,-11.82124,-90.00000
25.67778,2.13344,0.53053,-12.17540,-90.00000
25.80243,4.08993,-1.81288,-12.49850,-90.00000
25.93607,6.16246,-5.01118,-12.70036,-90.00000
26.05838,6.15434,-8.20702,-13.00149,-90.00000
26.18403,5.60354,-11.16125,-13.52096,-90.00000
26.31153,4.35962,-13.49617,-13.90393,-90.00000
26.43457,2.99286,-14.97058,-14.18036,-90.00000
26.55442,1.61586,-15.90200,-14.20840,-90.00000
26.67824,0.74520,-16.28628,-14.24157,-90.00000
26.79811,1.06373,-17.00781,-14.24128,-90.00000
26.92312,3.25809,-18.67980,-14.36485,-90.00000
27.04996,5.14518,-21.50747,-14.17648,-90.00000
27.17228,6.77080,-25.01532,-14.08469,-90.00000
27.29195,7.35591,-28.79867,-14.33931,-90.00000
27.41700,5.57271,-31.64383,-14.55237,-90.00000
27.54244,3.82690,-33.74176,-14.74556,-90.00000
27.66002,1.66867,-34.54532,-14.90816,-90.00000
27.78190,-0.08736,-34.48471,-15.22254,-90.00000
27.90466,-0.18810,-34.46415,-15.23752,-90.00000
28.02455,-0.08693,-34.51834,-15.06413,-90.00000
28.14732,0.01391,-34.56875,-14.96293,-90.00000
28.27219,0.12927,-34.89667,-14.91983,-90.00000
28.39246,-1.07248,-34.54260,-14.78150,-90.00000
28.51604,-1.55818,-33.77240,-14.72054,-90.00000
28.64815,-2.36740,-32.82218,-14.76416,-90.00000
29.25702,-27.35534,-18.83529,-14.89041,-90.00000
29.38823,-27.67775,-5.05564,-15.01209,-90.00000
29.73765,-2.45697,-4.32557,-14.17658,-90.00000
29.85784,-0.88186,-4.17545,-14.05841,-90.00000
29.98055,-0.27118,-4.19460,-14.22325,-90.00000
30.10524,0.01004,-4.32969,-14.33263,-90.00000
30.22498,-0.01994,-4.57953,-14.52028,-90.00000
30.36317,-0.01909,-4.58047,-14.59357,-90.00000
30.49484,-0.17358,-4.50068,-14.63994,-90.00000
30.68987,-0.40661,-4.38290,-14.71019,-90.00000
30.88273,-3.56787,-2.75488,-15.97434,-90.00000
31.39029,-27.74538,11.28780,-16.30544,-90.00000
31.51536,-29.42036,25.80676,-15.69978,-90.00000
31.95703,-1.44197,25.93323,-14.18998,-90.00000
32.08619,-1.26977,26.55220,-14.17582,-90.00000
32.21305,-1.39018,27.15696,-14.13119,-90.00000
32.33876,-1.73147,27.87101,-14.11833,-90.00000
32.46265,-1.99014,28.80906,-14.10343,-90.00000
32.58260,-0.98486,29.09700,-14.36543,-90.00000
32.70666,0.19373,28.77512,-14.59397,-90.00000
32.82519,0.05726,28.59345,-15.04136,-90.00000
33.41954,-21.81244,39.58342,-14.33805,-90.00000
33.54785,-23.31312,51.09893,-13.80947,-90.00000
33.91219,-3.01698,52.23925,-13.08658,-90.00000
34.03550,-2.04799,53.11976,-13.15506,-90.00000
34.15895,-1.17941,53.49699,-13.35970,-90.00000
34.28087,0.00284,53.44134,-13.32972,-90.00000
34.42013,0.14829,53.11374,-13.27243,-90.00000
34.54248,0.01615,52.91384,-13.40251,-90.00000
34.66565,-0.05508,52.67857,-13.50545,-90.00000
34.78744,-0.11459,52.70815,-13.59163,-90.00000
34.91404,-0.17122,52.73642,-13.60715,-90.00000
35.03878,-0.09958,52.69877,-13.63664,-90.00000
35.16448,0.57987,52.35041,-13.67984,-90.00000
35.70331,18.83605,42.43631,-13.29258,-90.00000
35.82278,19.86337,32.44398,-13.46637,-90.00000
36.19326,1.82247,31.73799,-12.86020,-90.00000
36.31102,0.81359,31.19710,-12.80125,-90.00000
36.43323,0.04924,31.03587,-12.74534,-90.00000
36.55734,-0.74547,31.16360,-12.68588,-90.00000
36.69975,-0.01715,31.04865,-12.71178,-90.00000
37.31484,22.32324,19.31903,-14.23930,-90.00000
37.45654,22.78611,7.77077,-14.12863,-90.00000
37.80767,-0.08578,7.90537,-13.24799,-90.00000
37.93025,-1.34162,8.51737,-13.33559,-90.00000
38.06973,-1.73115,9.24069,-13.21976,-90.00000
38.19640,-1.60098,9.97878,-13.17561,-90.00000
38.31651,0.38761,9.50024,-13.16321,-90.00000
38.94083,20.95833,-1.29330,-14.42297,-90.00000
39.06307,21.47135,-12.09224,-14.43148,-90.00000
39.42007,3.71382,-13.78168,-14.61998,-90.00000
39.53983,2.59235,-15.32200,-14.79487,-90.00000
39.78266,-0.65272,-15.02285,-14.74193,-90.00000
39.90476,-1.10076,-14.56401,-14.72776,-90.00000
40.05047,-1.11523,-14.02221,-14.81430,-90.00000
40.17458,-1.05758,-13.51193,-14.87196,-90.00000
40.29963,-0.99984,-13.27080,-14.87191,-90.00000
40.42309,-0.97067,-13.01503,-14.91527,-90.00000
40.54798,-0.86991,-12.79629,-14.95868,-90.00000
40.69031,-0.85505,-12.53266,-14.94426,-90.00000
40.81702,0.16847,-12.78677,-14.94344,-90.00000
41.19135,11.22040,-18.70435,-15.62396,-90.00000
41.31819,12.49298,-25.16189,-15.98353,-90.00000
41.78459,1.42079,-25.95791,-15.61729,-90.00000
41.93006,1.39161,-26.88546,-15.73133,-90.00000
42.06218,0.58462,-27.28272,-15.96086,-90.00000
42.60136,-12.87081,-20.94667,-16.20996,-90.00000
42.73870,-14.80532,-13.63471,-16.35031,-90.00000
42.86496,-12.77499,-7.40619,-16.11201,-90.00000
43.27847,0.83368,-8.13406,-15.52890,-90.00000
43.44477,1.45298,-9.10361,-15.66954,-90.00000
43.57088,1.30977,-9.83324,-15.72746,-90.00000
43.69478,1.18075,-10.57890,-15.74194,-90.00000
43.81359,1.07896,-11.33832,-15.75550,-90.00000
43.94652,0.87697,-11.77619,-15.84152,-90.00000
44.07436,-0.72659,-11.49851,-15.82033,-90.00000
44.19893,-1.23091,-10.98884,-15.81522,-90.00000
44.32338,-1.92238,-10.10101,-16.03111,-90.00000
44.67832,-17.01868,-1.58172,-14.67374,-90.00000
44.81121,-18.56389,7.67919,-14.21409,-90.00000
45.17656,-2.64468,8.70615,-14.32003,-90.00000
45.30277,-1.69068,9.47481,-14.53972,-90.00000
45.42401,-1.21451,10.05202,-14.80004,-90.00000
45.54821,0.12368,9.91347,-15.09654,-90.00000
45.67902,-0.10352,9.77425,-15.39965,-90.00000
45.80872,-1.68994,10.58228,-15.47297,-90.00000
46.42028,-28.53800,25.08818,-17.22071,-90.00000
46.53915,-29.99007,39.85063,-17.13351,-90.00000
47.00638,-3.02027,40.91326,-15.73241,-90.00000
47.13054,-3.15900,42.35097,-15.79225,-90.00000
47.25675,-3.25832,43.75021,-15.80724,-90.00000
47.39592,-1.71407,44.58074,-15.97928,-90.00000
47.52570,0.72205,44.16335,-15.93090,-90.00000
