Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
20.70961,-10.23979,135.00000,-6.10782,-25.56973
20.84651,-9.97436,135.00000,-5.20187,-27.28752
20.97450,-9.93542,135.00000,-3.90794,-28.51387
21.11028,-9.89209,135.00000,-3.33546,-29.61250
21.23819,-10.17706,135.00000,-4.32750,-31.01226
21.35675,-10.31910,135.00000,-6.37751,-33.08205
21.35675,-19.24657,135.00000,20.78846,-26.50186
21.48794,-10.50294,135.00000,-7.28134,-29.21629
21.61343,-10.37650,135.00000,-10.84875,-32.64414
21.73847,-10.19144,135.00000,-12.76420,-36.61569
21.85836,-10.11104,135.00000,-12.04445,-40.32346
22.08935,-9.83653,135.00000,-0.71528,-40.56072
22.21122,-9.90786,135.00000,0.76354,-40.43096
22.32796,-9.74016,135.00000,0.49887,-40.35390
22.44765,-9.63915,135.00000,0.85800,-40.23780
22.59114,-9.46914,135.00000,3.22476,-39.32114
22.72201,-8.75607,135.00000,8.73298,-36.72738
22.84702,-8.45429,135.00000,12.10381,-33.22459
22.97525,-8.66496,135.00000,11.53641,-29.84649
23.09575,-8.85642,135.00000,8.64503,-27.32405
23.24639,-8.83974,135.00000,6.04746,-25.57929
23.36855,-8.70243,135.00000,4.75051,-24.33150
23.48916,-8.57589,135.00000,5.09167,-22.94814
23.60986,-8.33821,135.00000,5.94077,-21.24698
23.76548,-8.23786,135.00000,5.78954,-19.68505
23.89089,-8.04787,135.00000,5.61936,-18.11633
24.01938,-7.86712,135.00000,5.15588,-16.63902
24.14171,-7.83599,135.00000,5.31395,-15.14385
24.26269,-7.81190,135.00000,5.48373,-13.65278
24.38289,-7.81149,135.00000,4.85032,-12.23270
24.50917,-7.68178,135.00000,4.94387,-10.75569
24.63809,-7.58167,135.00000,4.97710,-9.30646
24.75857,-7.56977,135.00000,4.34248,-8.06494
24.90328,-7.68320,135.00000,4.07977,-6.87923
25.02346,-7.56885,135.00000,3.97172,-5.82978
25.14929,-7.49793,135.00000,4.05094,-4.72377
25.27757,-7.38381,135.00000,3.94246,-3.67855
25.40417,-7.28811,135.00000,3.80355,-2.64058
25.52512,-7.26218,135.00000,4.54836,-1.32674
25.65579,-7.40642,135.00000,4.14051,-0.20262
25.78323,-7.32044,135.00000,4.66874,1.04677
25.90830,-7.15990,135.00000,4.97844,2.39712
26.04953,-7.19058,135.00000,4.50020,3.68455
26.18063,-7.22344,135.00000,4.16250,4.84488
26.31491,-7.22268,135.00000,3.55576,5.73981
26.44176,-7.23756,135.00000,4.53496,6.95160
26.55929,-7.12555,135.00000,4.64655,8.23523
26.68128,-6.89730,135.00000,4.61587,9.48442
26.80421,-6.73800,135.00000,3.15587,10.29042
26.92539,-7.05214,135.00000,3.56013,11.33254
27.05511,-7.46735,135.00000,3.77865,12.29602
27.18417,-7.53986,135.00000,3.90345,13.41241
27.31291,-7.29697,135.00000,2.35091,14.00822
27.43959,-6.98324,135.00000,2.30438,14.55081
27.58512,-6.79868,135.00000,3.00416,15.30886
27.72362,-6.95573,135.00000,3.26601,16.28263
27.84362,-7.05494,135.00000,2.95507,17.08317
27.96023,-7.06745,135.00000,1.43037,17.33275
28.08591,-7.18045,135.00000,-0.95149,16.96911
28.21310,-7.73140,135.00000,-5.59674,15.19158
28.33208,-8.38085,135.00000,-8.16667,12.64279
28.45022,-9.04034,135.00000,-10.75875,9.34504
28.57107,-9.47952,135.00000,-9.54608,6.32891
28.79887,-9.74537,135.00000,-5.79544,4.60044
28.91567,-9.85137,135.00000,-10.71180,1.23545
29.03988,-10.16404,135.00000,-12.04591,-2.54756
29.38336,-11.14036,135.00000,-14.57590,-7.09860
30.62729,-10.50555,135.00000,-17.08635,-12.35049
30.76039,-10.88404,135.00000,-13.58985,-16.46285
30.91639,-11.29733,135.00000,-5.23542,-18.04956
31.03892,-11.36632,135.00000,1.00177,-17.81919
31.18163,-11.47614,135.00000,0.20695,-17.76556
31.31281,-11.73652,135.00000,-1.98624,-18.43688
31.44534,-11.69557,135.00000,-3.07564,-19.47308
31.59901,-11.45738,135.00000,-3.72439,-20.74348
31.72467,-10.89715,135.00000,-4.46675,-22.22704
31.84930,-10.10785,135.00000,-5.69826,-24.04108
31.97373,-9.45319,135.00000,-7.39734,-26.35514
32.09851,-9.65052,135.00000,-8.93475,-29.15479
32.22122,-9.91918,135.00000,-10.26010,-32.25037
32.34994,-9.46759,135.00000,-10.33861,-35.50231
32.59119,-8.26714,135.00000,-7.31655,-37.80715
32.71057,-7.73208,135.00000,-10.11262,-41.03943
32.83485,-7.19572,135.00000,-12.04133,-44.67002
32.95161,-6.41747,135.00000,-13.54716,-48.89786
33.17916,-6.15852,135.00000,-10.54727,-52.09706
33.29594,-5.89848,135.00000,-11.92221,-55.78905
33.54229,-4.51534,135.00000,-9.97161,-58.77404
33.66222,-3.80050,135.00000,-11.34980,-62.27722
33.78458,-3.23225,135.00000,-10.35972,-65.37913
34.14105,-4.13478,135.00000,-7.69713,-67.80574
34.25986,-4.98470,135.00000,-10.88460,-71.15329
34.40700,-6.13023,135.00000,-11.77423,-74.82003
34.52947,-7.10317,135.00000,-10.19251,-77.92401
34.64409,-8.88397,135.00000,-12.07241,-81.57800
34.76463,-10.25860,135.00000,-13.04060,-85.64054
34.89253,-11.21974,135.00000,-11.57848,-89.14097
37.48717,-18.27701,135.00000,11.74224,-85.57070
37.62494,-15.29812,135.00000,12.87958,-81.80706
37.74060,-12.29228,135.00000,14.03640,-77.67989
37.85434,-9.87482,135.00000,11.50919,-74.32727
37.97237,-8.47533,135.00000,8.41485,-71.83999
38.09845,-8.52617,135.00000,6.19090,-70.16024
38.21602,-8.97765,135.00000,6.80559,-68.15350
38.33756,-9.87474,135.00000,10.48347,-65.04618
38.46328,-9.89365,135.00000,13.18389,-61.18377
38.58740,-9.21149,135.00000,14.19715,-56.93298
38.71539,-8.59364,135.00000,13.07093,-53.14745
38.84001,-7.99528,135.00000,12.36342,-49.57644
38.96548,-7.92047,135.00000,11.40855,-46.26479
39.08837,-8.07565,135.00000,11.96317,-42.84679
39.34579,-9.15452,135.00000,14.08007,-38.77984
39.59163,-10.76688,135.00000,16.11256,-34.03083
39.94538,-11.10438,135.00000,15.35581,-29.59894
40.10863,-11.19159,135.00000,17.71421,-24.36810
40.23813,-11.78526,135.00000,15.03413,-19.98974
40.48605,-13.08554,135.00000,9.00582,-17.50292
40.61244,-13.41897,135.00000,9.23734,-14.86709
40.73820,-14.46946,135.00000,8.21777,-12.48218
40.86300,-16.07028,135.00000,5.43773,-10.98909
