Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
13.65608,-4.94443,135.00000,-0.04178,15.81681
13.77980,-4.77296,135.00000,-0.10470,15.60537
13.90681,-4.87160,135.00000,-0.74332,15.08538
14.02741,-4.73532,135.00000,-3.90278,12.87599
14.15117,-3.46510,135.00000,-8.47949,8.37855
14.27211,-2.58407,135.00000,-9.78305,3.34280
14.41093,-1.92153,135.00000,-6.84616,-0.08118
16.48981,-1.82741,135.00000,-9.34722,-4.92945
16.61723,-0.97531,135.00000,-8.37752,-9.19958
16.74728,-0.39817,135.00000,-2.38788,-10.37511
16.87136,-0.70155,135.00000,1.62289,-9.50969
16.99056,-0.85351,135.00000,2.89303,-8.05611
17.12398,-1.07489,135.00000,2.22798,-7.00543
17.27167,-1.09309,135.00000,1.17233,-6.46439
17.41329,-1.03248,135.00000,-0.58555,-6.82325
17.53274,-0.59544,135.00000,-2.92769,-8.37064
17.65831,0.31132,134.68868,-7.13317,-12.14566
17.78247,0.84304,133.61696,-10.87176,-17.78100
17.90599,0.69842,132.68158,-7.38986,-21.41770
18.02579,0.78731,131.78269,-2.19222,-22.37194
18.14515,0.74628,131.01372,1.69550,-21.54512
18.26852,0.87600,130.07400,1.79814,-20.69812
18.39034,0.80016,129.06984,1.25278,-20.08844
18.52122,0.61229,128.44771,-0.22383,-20.31178
18.64469,0.46489,127.78511,-2.94242,-21.88412
18.77259,0.50784,127.20216,-5.44203,-24.74759
18.89517,0.42120,126.74880,-6.36053,-28.04457
19.02965,0.17806,126.45194,-4.03604,-30.03694
19.17231,0.06587,126.29413,-1.12528,-30.54673
19.32442,-0.19859,126.28859,0.43075,-30.34437
19.47877,-0.20952,126.29952,1.28566,-29.75523
20.03335,-0.90736,126.99736,-3.55899,-31.78041
20.16302,-0.89851,127.79851,-5.56812,-34.69388
20.29552,-1.05526,128.76526,-5.08987,-37.27315
20.57939,-1.81936,130.33936,1.17416,-36.70073
20.70465,-1.86386,132.00386,1.20559,-36.11645
20.83271,-1.76233,133.52233,1.42477,-35.46236
21.08111,-1.83212,135.00000,0.96597,-35.16789
21.32360,-2.04162,135.00000,-6.18507,-38.54021
21.44516,-2.08695,135.00000,-7.55061,-42.50714
21.56541,-2.36205,135.00000,-6.24808,-45.75384
21.80743,-2.38833,135.00000,2.47842,-44.46071
21.92500,-2.26189,135.00000,2.70974,-43.27985
22.06007,-2.18483,135.00000,2.75874,-41.99952
22.20444,-2.24255,135.00000,2.69663,-40.77308
22.32939,-2.48933,135.00000,1.15757,-40.31568
22.45179,-2.89096,135.00000,-2.89851,-41.85958
22.57633,-2.83917,135.00000,-5.57204,-44.78523
22.69676,-2.53753,135.00000,-9.46191,-49.63665
22.81866,-2.33553,135.00000,-9.43291,-54.39582
22.94121,-2.14718,135.00000,-4.06284,-56.45438
23.17906,-1.68696,135.00000,3.70442,-54.50024
23.30316,-1.53464,135.00000,4.12662,-52.46763
23.42202,-1.34025,135.00000,3.95246,-50.58749
23.90288,-1.53740,135.00000,12.36479,-44.40164
24.02100,-1.59101,135.00000,15.79203,-36.49264
24.15963,-1.98638,135.00000,10.21198,-31.54949
24.28981,-2.29818,135.00000,2.45321,-30.61311
24.40953,-2.41053,135.00000,-2.62894,-32.19857
24.53755,-2.63882,135.00000,-3.66416,-34.07318
24.66673,-2.79809,135.00000,-3.38484,-35.88676
24.78622,-2.85520,135.00000,-1.55722,-36.74174
24.92334,-2.52375,135.00000,4.51874,-34.51873
25.05087,-1.80772,135.00000,10.10941,-29.39371
25.17405,-1.40297,135.00000,12.51609,-23.21416
25.29945,-1.44429,135.00000,9.68725,-18.43228
25.42011,-1.75742,135.00000,3.78259,-16.76485
25.55127,-2.16158,135.00000,-0.75734,-17.38751
25.68394,-2.20571,135.00000,-2.49491,-18.74128
25.81337,-2.23226,135.00000,-2.30878,-20.05078
25.94015,-2.27485,135.00000,-1.87351,-21.08836
26.06507,-2.50541,135.00000,1.67001,-20.33702
26.31561,-2.25733,135.00000,12.54093,-13.86298
26.44101,-1.75925,135.00000,15.83749,-6.05892
26.56797,-2.00369,135.00000,11.27626,-0.56771
26.69079,-2.60017,135.00000,3.87153,1.07705
26.82242,-3.21808,135.00000,-1.24263,0.18335
26.96519,-3.21891,135.00000,-3.21343,-1.46326
27.08729,-3.26231,135.00000,-3.02628,-3.12969
27.20774,-3.39007,135.00000,-2.52387,-4.49270
27.33463,-3.43367,135.00000,0.01440,-4.44637
27.45169,-3.59678,135.00000,0.56163,-4.20922
27.57258,-3.59429,135.00000,0.51286,-4.06445
27.70300,-3.55087,135.00000,0.69813,-3.78759
28.07536,-3.59483,135.00000,1.89003,-2.99376
28.20446,-3.30761,135.00000,4.41984,-0.80523
28.32684,-2.06338,135.00000,8.90527,3.63181
28.44986,-1.16595,135.00000,9.94125,8.58883
28.58053,-1.03318,135.00000,6.14452,11.46584
28.70591,-1.00789,135.00000,2.01139,12.27370
28.94907,-0.90224,135.00000,-2.14388,11.09629
29.07410,-0.85694,135.00000,-1.94918,10.00876
29.20232,-0.66990,135.00000,-2.12820,8.83283
29.34297,-0.80310,135.00000,-2.68648,7.46725
29.46353,-1.27476,135.00000,-1.89799,6.44439
29.57890,-1.31864,135.00000,-4.40496,4.05514
29.69904,-0.79768,135.00000,-6.77208,0.53411
29.82024,0.01177,134.98823,-6.28388,-2.77375
29.94656,-0.12719,134.85719,-4.20726,-4.94896
30.18792,-0.89057,135.00000,2.30344,-3.78044
30.31057,-0.80671,135.00000,2.29068,-2.81487
30.79233,-1.17672,135.00000,-15.37693,-10.85535
30.91849,-1.13667,135.00000,-17.50947,-19.76922
31.05695,-0.75407,135.00000,-11.08644,-25.23982
31.20736,-0.69346,135.00000,-1.52455,-25.98907
31.36259,-0.07231,135.00000,4.57770,-23.71386
31.49132,-0.33312,135.00000,5.59908,-20.94424
31.65091,-0.30437,135.00000,5.43319,-18.34603
32.10133,-0.65443,135.00000,-12.06675,-24.66595
32.24159,-1.13407,135.00000,-12.45033,-31.07111
32.37764,-1.02776,135.00000,-6.97439,-34.54263
32.50378,-0.81089,135.00000,-0.48916,-34.70482
32.74488,-1.00703,135.00000,3.32201,-33.02080
32.86978,-1.05220,135.00000,3.85028,-31.18682
32.98997,-0.98638,135.00000,3.32428,-29.66583
33.26249,-1.59551,135.00000,-7.35828,-33.53972
33.39385,-2.20482,135.00000,-8.78991,-38.07639
33.51286,-2.79606,135.00000,-6.39478,-41.32166
33.63707,-2.66030,135.00000,-1.48076,-42.06734
33.76707,-2.82446,135.00000,1.70804,-41.21876
33.88282,-2.71008,135.00000,3.06316,-39.66842
33.99998,-2.59650,135.00000,3.07634,-38.24163
34.11745,-2.55171,135.00000,3.40348,-36.63346
34.23779,-2.81116,135.00000,3.97507,-34.72412
34.37414,-2.51183,135.00000,7.23420,-31.07549
34.50393,-1.94377,135.00000,9.35281,-26.43289
34.63475,-2.00216,135.00000,7.55074,-22.71065
34.98283,-2.28208,135.00000,-2.03310,-24.01353
35.11311,-2.45141,135.00000,-1.81170,-25.02269
35.35725,-2.57418,135.00000,5.08545,-22.55974
35.47600,-2.57899,135.00000,7.73942,-18.77288
35.59820,-2.46827,135.00000,8.47596,-14.65168
35.71668,-2.61539,135.00000,5.09921,-12.25767
35.96148,-3.15586,135.00000,-1.39629,-13.20846
36.08172,-3.15594,135.00000,-1.14764,-13.89038
36.35999,-3.10636,135.00000,-0.07032,-14.06035
36.48069,-3.04702,135.00000,1.98091,-13.20143
36.62794,-2.74571,135.00000,4.88337,-10.83870
36.75745,-2.12607,135.00000,7.82485,-7.02756
36.88212,-2.00183,135.00000,7.63251,-3.38635
37.00603,-2.39617,135.00000,3.79573,-1.57397
37.25990,-2.87821,135.00000,-1.11082,-2.24125
37.38261,-2.92842,135.00000,-0.37162,-2.51592
37.52512,-3.18814,135.00000,1.38719,-1.80297
37.64612,-3.25769,135.00000,4.40818,0.26421
37.76785,-3.23217,135.00000,6.63504,3.52700
37.89228,-2.95807,135.00000,7.68298,7.27532
38.01277,-2.92782,135.00000,4.66079,9.49065
38.64670,-2.70770,135.00000,0.97619,9.80042
38.89399,-3.03826,135.00000,3.55735,11.53186
39.01106,-2.98378,135.00000,4.21097,13.63386
39.13987,-2.99479,135.00000,1.88172,14.41110
39.38113,-3.24135,135.00000,-1.40466,13.65594
39.50273,-3.51561,135.00000,-1.18594,12.90980
39.62143,-3.50224,135.00000,-1.40381,12.07535
39.74004,-3.22648,135.00000,-1.38914,11.36561
39.87278,-2.99455,135.00000,-0.31115,11.19794
40.11182,-3.09396,135.00000,-1.95801,10.16047
40.35834,-1.44871,135.00000,-8.61687,5.68907
40.59226,0.51438,134.48562,-15.08427,-2.04180
42.25206,-5.31881,135.00000,-7.05875,-5.59440
42.38908,-4.81546,135.00000,-4.21601,-7.83447
42.77526,-3.81632,135.00000,5.01556,-5.30431
42.91973,-3.24460,135.00000,-0.02054,-5.46894
43.32403,-2.80145,135.00000,-12.84229,-12.14912
43.46606,-3.47972,135.00000,-13.19378,-18.84094
43.64596,-3.42197,135.00000,-6.86428,-22.25963
43.77964,-2.49753,135.00000,4.54077,-19.91936
43.94878,-2.42007,135.00000,8.88435,-15.48841
44.07827,-2.21879,135.00000,8.42528,-11.45257
44.20614,-2.41216,135.00000,3.90624,-9.61799
44.33900,-2.75729,135.00000,-0.35227,-9.94416
44.46832,-2.87114,135.00000,-2.69501,-11.45385
44.59406,-2.92874,135.00000,-2.91445,-12.97968
44.72318,-2.81685,135.00000,-2.95985,-14.62043
44.97695,-2.70118,135.00000,0.93886,-14.24723
45.10247,-2.70125,135.00000,1.06270,-13.86728
45.23237,-2.78786,135.00000,1.06308,-13.50845
45.36688,-2.75413,135.00000,1.10973,-13.12462
45.49386,-2.86994,135.00000,1.15632,-12.56133
45.62115,-2.93015,135.00000,0.56419,-12.32439
46.72523,-4.95778,135.00000,-12.79797,-18.96197
46.85418,-5.13771,135.00000,-8.44266,-23.25485
47.34165,-3.85222,135.00000,2.68408,-21.94045
47.46785,-3.68134,135.00000,1.56021,-21.19173
47.59838,-3.37616,135.00000,-1.36227,-21.95184
47.72492,-2.92879,135.00000,-4.82098,-24.40673
47.85789,-3.11873,135.00000,-7.76824,-28.39491
48.00046,-3.82860,135.00000,-8.63208,-32.76504
48.12151,-4.02014,135.00000,-5.88805,-35.85551
48.24041,-4.07206,135.00000,-2.42469,-37.17645
48.59420,-4.62058,135.00000,-0.69953,-37.59202
48.72118,-4.86653,135.00000,-0.72947,-37.98504
48.84195,-4.77801,135.00000,-0.15715,-38.23272
48.96556,-4.64818,135.00000,-0.32548,-38.50446
49.08548,-4.26077,135.00000,-3.41808,-40.26054
49.20302,-4.06067,135.00000,-5.85879,-43.27420
49.32599,-4.09077,135.00000,-5.16633,-45.95615
49.45342,-3.94392,135.00000,-4.45433,-48.29997
49.56917,-3.85892,135.00000,-4.73678,-50.79124
49.79796,-3.97579,135.00000,-1.97919,-51.90191
49.91969,-3.88542,135.00000,-3.25955,-53.66260
50.04132,-3.98973,135.00000,-3.21900,-55.42909
50.16553,-4.10527,135.00000,-1.40433,-56.12408
50.65183,-3.65818,135.00000,0.97515,-55.64894
50.77099,-3.70204,135.00000,1.24074,-55.17701
51.25636,-5.83366,135.00000,18.35198,-45.91709
51.49559,-6.29030,135.00000,13.81821,-39.21492
51.61712,-6.25990,135.00000,12.60177,-32.95090
51.75244,-6.53290,135.00000,5.60422,-30.38550
51.87007,-6.43553,135.00000,-1.42531,-31.20041
51.99345,-6.33657,135.00000,-4.95301,-33.83043
52.11803,-6.16070,135.00000,-5.09489,-36.38881
52.24234,-5.89134,135.00000,-3.73797,-38.39600
52.38229,-5.90584,135.00000,0.54940,-38.20438
52.62722,-4.99802,135.00000,11.15801,-32.66021
52.74951,-4.55993,135.00000,13.62311,-25.92508
52.87450,-4.28184,135.00000,11.03979,-20.60453
53.00668,-4.65715,135.00000,3.87755,-18.82879
53.13197,-4.89909,135.00000,-2.41918,-20.16884
53.25664,-4.89825,135.00000,-4.38354,-22.55021
53.37789,-4.99911,135.00000,-4.35381,-24.85663
53.74886,-3.04205,135.00000,12.82184,-18.44931
53.87010,-1.61133,135.00000,15.06261,-10.98790
54.00147,-1.16022,135.00000,11.88583,-5.24650
54.12457,-1.71655,135.00000,4.82780,-3.05130
54.27930,-2.40988,135.00000,-1.57102,-3.90446
54.40820,-2.23545,135.00000,-4.48287,-6.22819
54.53534,-2.44221,135.00000,-4.49923,-8.54977
54.66733,-2.55504,135.00000,-3.12327,-10.18905
54.97243,-0.33545,135.00000,10.16634,-5.05595
55.11593,0.90942,134.09058,12.88924,1.24932
55.25279,1.38117,132.53883,10.55103,6.33436
55.38588,1.01271,131.28729,4.70826,8.60139
55.51809,0.75097,130.46903,-1.45065,7.67921
55.64589,0.82412,129.58588,-3.11820,5.98592
55.78649,0.63625,128.69375,-2.67799,4.60495
55.90945,0.49257,128.02743,-2.22723,3.39042
56.03240,0.30310,127.67690,1.25893,3.90057
56.26784,-0.29936,127.73936,5.22711,6.42882
56.40143,-0.66024,128.37024,5.98391,9.29867
56.52112,-0.84919,129.09919,4.26847,11.29906
56.64472,-0.50688,129.56688,1.69306,11.98380
56.79425,-0.28585,129.61585,0.13538,11.93398
56.92286,-0.29779,129.89779,-1.07849,11.33009
57.05468,-0.24938,130.11938,-1.18200,10.56809
57.18100,-0.69030,130.56030,-2.42797,9.21512
57.31343,-0.82409,131.23409,-6.78890,5.74751
57.43804,-0.76848,131.98848,-10.05173,0.52573
57.56000,-0.80379,132.56379,-8.05926,-3.65232
57.67967,-0.96606,133.26606,-2.21496,-4.83682
57.80267,-1.15507,134.26507,2.00523,-3.82088
58.03692,-1.51694,135.00000,2.70487,-2.60154
58.28607,-2.32380,135.00000,-6.47559,-6.01655
58.40571,-2.41664,135.00000,-11.04743,-11.68286
58.52867,-2.53078,135.00000,-11.94209,-17.67869
58.77033,-1.92005,135.00000,-0.01277,-17.72489
58.90927,-1.87623,135.00000,-0.05927,-17.85003
59.07289,-1.88997,135.00000,0.00191,-17.99853
59.43394,-0.66016,135.00000,-14.17932,-25.20896
59.55704,-1.13820,135.00000,-17.02547,-33.91663
59.71300,-1.56780,135.00000,-10.10075,-39.01239
59.83604,-1.69535,135.00000,-0.44018,-39.19936
59.95876,-2.08691,135.00000,5.04499,-36.67177
60.08165,-2.17630,135.00000,5.52664,-33.95267
60.20277,-2.15236,135.00000,5.41708,-31.31237
60.32745,-2.39991,135.00000,1.55530,-30.57436
60.58231,-2.91217,135.00000,-9.54771,-35.46549
60.70139,-3.18900,135.00000,-10.58798,-40.94256
60.84030,-3.73173,135.00000,-5.67552,-43.83739
60.96755,-3.62877,135.00000,0.55753,-43.59012
61.09735,-3.60454,135.00000,4.19419,-41.61314
61.22165,-3.69367,135.00000,4.20892,-39.65542
61.33968,-3.61804,135.00000,4.52174,-37.51658
61.48427,-3.60864,135.00000,2.52867,-36.37187
61.60627,-3.70275,135.00000,0.43411,-36.33995
61.85832,-3.52586,135.00000,-1.29335,-37.02064
62.00233,-3.42784,135.00000,-1.29389,-37.72695
62.14301,-3.23983,135.00000,-1.34071,-38.47073
62.26831,-3.19385,135.00000,-1.30914,-39.17432
62.39396,-3.15108,135.00000,-1.35584,-39.91830
62.78518,-2.95045,135.00000,0.86834,-39.50812
62.90913,-2.74864,135.00000,1.02373,-39.08690
63.03383,-2.72109,135.00000,0.94638,-38.76743
63.15964,-2.96302,135.00000,2.33446,-37.70178
