Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
24.55652,1.40521,6.60088,-1.45538,-22.51094
24.73594,1.29897,5.83266,-1.43008,-23.39453
24.91088,2.70154,4.29108,-0.02395,-23.38375
25.06542,3.43979,2.31538,0.95164,-22.90472
25.21106,5.23811,-0.49472,1.51796,-22.26979
25.35926,5.26646,-3.17379,2.04029,-21.28955
25.50124,4.73524,-5.59721,2.34945,-20.23921
25.66854,4.20548,-7.76242,2.50564,-19.08414
25.82346,3.42616,-9.52799,2.35820,-18.08375
25.97021,2.79944,-11.10765,1.14978,-17.62837
26.13450,1.12357,-11.86972,0.71568,-17.29046
26.50148,-1.17773,-11.24772,-0.26960,-17.61339
26.66157,-1.97284,-10.33867,-0.45743,-17.87224
26.91326,-2.02763,-9.51517,-0.55937,-18.28158
27.21599,-2.19972,-8.61698,-0.48241,-18.59979
27.36960,-2.11161,-7.58580,-0.35766,-18.89655
27.51916,-2.07002,-6.79574,-0.34264,-19.07105
27.71521,-1.50897,-6.27564,-0.38987,-19.27579
27.85104,0.11150,-6.56484,-0.23412,-19.55426
27.98953,0.08516,-6.79211,-0.15670,-19.69697
28.12936,0.01216,-7.02478,-0.12480,-19.86183
28.27693,-0.03298,-7.27271,-0.01644,-19.98631
28.49034,-0.03298,-7.27351,0.04575,-20.13603
28.79823,0.70919,-7.65748,4.53524,-17.81443
28.94258,1.60665,-8.64883,8.00601,-13.75704
29.15387,2.17167,-10.00553,10.36664,-8.63619
29.29203,2.99269,-11.77036,8.52904,-4.40685
29.48084,3.15333,-13.45939,2.94166,-3.12393
29.62910,2.01017,-14.48579,-1.25337,-3.93748
29.77716,0.95688,-15.04076,-2.51054,-5.23638
29.98344,-0.93448,-14.62122,-2.37095,-6.58315
30.11735,-1.58448,-14.04697,-2.38656,-7.85354
30.25957,-1.58486,-13.51756,-1.44112,-8.62494
30.40420,-1.62601,-12.95632,-0.22795,-8.73402
30.63586,-1.67818,-12.12006,0.62832,-8.49186
30.78511,-1.59828,-11.35216,0.62612,-8.32698
30.93327,-0.71888,-11.26477,0.61011,-8.15520
31.07890,-0.09582,-11.30211,0.62577,-7.96686
31.24120,-0.09712,-11.29142,0.64240,-7.77854
31.38214,-0.09582,-11.29211,0.62577,-7.60738
31.51681,-0.09712,-11.29142,0.64240,-7.41854
31.65579,-0.09712,-11.29144,0.64240,-7.23880
31.79685,-0.09582,-11.29211,0.62577,-7.06738
31.94877,-0.08460,-11.29788,0.62675,-6.88661
32.08756,-0.09582,-11.29191,0.62577,-6.70713
32.23364,-0.09712,-11.29142,0.64240,-6.51854
32.37651,-0.09712,-11.29144,0.64240,-6.33880
32.58870,-0.09712,-11.29144,0.64240,-6.15880
32.73369,-0.10861,-11.28552,0.58107,-6.01040
32.93943,-0.11137,-11.28427,0.09813,-6.07827
33.09885,-0.11137,-11.28431,0.09813,-6.07094
33.30613,-0.11137,-11.28431,0.09813,-6.07094
33.50835,-0.09891,-11.29073,0.08242,-6.07902
33.66237,-0.11137,-11.28413,0.09813,-6.07070
33.81902,0.03058,-11.35739,0.09813,-6.07093
34.07206,0.32096,-11.77474,0.08143,-6.07953
34.24896,0.32094,-12.04047,0.08139,-6.07931
34.40122,0.32096,-12.31048,0.08143,-6.07928
34.55127,0.32094,-12.58047,0.08139,-6.07931
34.76870,0.32094,-12.85047,0.08139,-6.07930
35.05475,0.32094,-13.12047,0.08139,-6.07930
35.31633,0.32094,-13.39047,0.08139,-6.07930
35.50219,0.32094,-13.66047,0.08139,-6.07930
35.64301,0.32096,-13.93048,0.08143,-6.07928
35.85444,-0.02438,-14.02300,0.09816,-6.07069
36.00650,-0.09714,-13.99042,0.08275,-6.07884
36.22179,-0.10860,-13.98554,0.08357,-6.07820
36.38192,-0.09486,-13.99276,0.08248,-6.07878
36.58534,-0.09486,-13.99257,0.08248,-6.07876
36.72960,-0.09486,-13.99257,0.08248,-6.07876
36.88172,-0.09486,-13.99257,0.08248,-6.07876
37.01903,-0.09486,-13.99257,0.08248,-6.07876
37.17573,-0.09486,-13.99257,0.08248,-6.07876
37.33256,-0.09486,-13.99257,0.08248,-6.07876
37.49227,-0.09486,-13.99257,0.08248,-6.07876
37.70246,-0.09486,-13.99257,0.08248,-6.07876
