Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
43.69267,25.82883,160.82953,9.05626,144.05513
43.71947,25.82883,160.82883,9.05626,144.05626
43.74146,25.90775,160.90956,9.10170,144.10377
43.77156,25.90775,160.90775,9.10170,144.10170
43.81097,25.83416,160.83248,9.08668,144.08600
43.85125,25.76823,160.76673,9.04800,144.04624
43.90404,25.81879,160.81994,9.04311,144.04289
43.93729,25.81879,160.81879,9.04311,144.04311
43.95913,25.90767,160.90969,9.06872,144.06989
43.99745,25.80429,160.80194,9.06008,144.05969
44.02718,25.80429,160.80429,9.06008,144.06008
44.04840,25.72837,160.72664,9.04754,144.04697
44.10645,25.76408,160.76489,9.05539,144.05575
44.13536,25.76408,160.76408,9.05539,144.05539
44.15657,25.82377,160.82513,9.10702,144.10936
44.18609,25.82377,160.82377,9.10702,144.10702
44.20542,25.73975,160.73785,9.09885,144.09848
44.25002,25.69453,160.69351,9.06118,144.05948
44.30016,25.78902,160.79115,9.05582,144.05558
44.33180,25.78902,160.78902,9.05582,144.05582
44.35426,25.86835,160.87014,9.09430,144.09603
44.39370,25.77921,160.77720,9.08004,144.07940
44.42600,25.77921,160.77921,9.08004,144.08004
44.46762,25.79861,160.79904,9.05499,144.05386
44.49750,25.79861,160.79861,9.05499,144.05499
44.52001,25.88337,160.88527,9.06254,144.06288
44.56770,25.87331,160.87308,9.08102,144.08185
44.61555,25.71376,160.71019,9.04872,144.04727
44.65714,25.75360,160.75450,9.03522,144.03461
44.72668,25.86344,160.86589,9.05549,144.05640
44.74849,25.86385,160.86386,9.08752,144.08895
44.76974,25.86385,160.86385,9.08752,144.08752
44.81653,25.73461,160.73173,9.06654,144.06560
44.87154,25.72889,160.72876,9.04777,144.04694
44.91845,25.82375,160.82586,9.04305,144.04284
44.95796,25.87324,160.87434,9.06836,144.06949
44.98505,25.87324,160.87324,9.06836,144.06836
45.00463,25.72928,160.72609,9.03333,144.03177
45.05443,25.68361,160.68259,8.98255,143.98029
45.11277,25.80362,160.80628,9.01668,144.01820
45.14921,25.80362,160.80362,9.01668,144.01668
45.17009,25.88804,160.88991,9.07521,144.07780
45.20281,25.88804,160.88804,9.07521,144.07521
45.22420,25.74476,160.74160,9.08563,144.08609
45.26462,25.70405,160.70315,9.07393,144.07341
45.28658,25.70405,160.70405,9.07393,144.07393
45.30751,25.81456,160.81700,9.09518,144.09612
45.36850,25.96331,160.96659,9.16161,144.16453
45.42002,25.88469,160.88296,9.17932,144.18010
45.47588,25.88974,160.88985,9.14781,144.14642
45.56306,26.37180,161.38238,9.25132,144.25586
45.59070,26.37180,161.37180,9.25132,144.25132
45.61080,26.35067,161.35020,9.26674,144.26742
45.65932,26.19393,161.19050,9.22815,144.22646
45.68665,26.19393,161.19393,9.22815,144.22815
45.70766,26.14260,161.14148,9.36610,144.37213
45.91199,26.81706,161.83175,10.86235,145.92753
45.96596,26.84519,161.84581,11.13608,146.14799
46.00146,26.84519,161.84519,11.13608,146.13608
46.02663,26.86921,161.86973,11.37084,146.38105
46.07098,26.85740,161.85715,11.65498,146.66732
46.12710,26.88639,161.88702,11.96781,146.98137
46.14822,26.88639,161.88639,11.96781,146.96781
46.16984,26.87394,161.87367,12.18787,147.19741
46.22071,26.83032,161.82937,12.26000,147.26312
46.25223,26.83032,161.83032,12.26000,147.26000
46.27331,26.71353,161.71101,12.19038,147.18737
46.31240,26.68690,161.68633,12.10836,147.10481
46.37781,26.67615,161.67592,12.01138,147.00719
46.41376,26.67602,161.67601,11.97240,146.97072
46.44801,26.67602,161.67602,11.97240,146.97240
46.48843,26.67593,161.67592,11.97871,146.97898
46.52818,26.65644,161.65602,12.01723,147.01889
46.56437,26.65644,161.65644,12.01723,147.01723
46.58677,26.64168,161.64136,12.05564,147.05728
46.63301,26.62697,161.62666,12.06845,147.06900
46.65684,26.62697,161.62697,12.06845,147.06845
46.67908,26.61131,161.61098,12.05549,147.05494
46.71944,26.58135,161.58070,12.02911,147.02798
46.77357,26.55053,161.54987,11.99602,146.99460
46.80524,26.55053,161.55053,11.99602,146.99602
46.82627,26.52005,161.51940,11.94341,146.94116
46.84851,26.52005,161.52005,11.94341,146.94341
46.89011,26.49944,161.49900,11.92392,146.92309
46.93516,26.48973,161.48953,11.91730,146.91702
46.95825,26.48973,161.48973,11.91730,146.91730
46.98028,26.48973,161.48973,11.91730,146.91730
47.01899,26.49925,161.49945,11.91093,146.91066
47.04505,26.49925,161.49925,11.91093,146.91093
47.06764,26.50464,161.50475,11.91746,146.91773
47.13710,26.49954,161.49943,11.91761,146.91762
47.17138,26.49954,161.49954,11.91761,146.91761
47.19627,26.48330,161.48296,11.85893,146.85645
47.24267,26.44330,161.44245,11.70380,146.69724
47.58436,26.16454,161.15868,9.06442,143.95348
47.63535,26.13424,161.13361,8.96594,143.96181
47.65846,26.13424,161.13424,8.96594,143.96594
47.68088,26.09412,161.09328,8.97848,143.97900
47.72638,26.05189,161.05100,9.01429,144.01579
47.75418,26.05189,161.05189,9.01429,144.01429
47.78872,26.04999,161.04995,9.04970,144.05118
47.81931,26.04999,161.04999,9.04970,144.04970
47.84226,26.02009,161.01946,9.05556,144.05580
47.88314,25.91968,160.91758,9.04585,144.04544
47.93719,25.84614,160.84461,9.06616,144.06701
47.96529,25.84614,160.84614,9.06616,144.06616
47.98875,25.76150,160.75973,9.11772,144.11987
48.02697,25.69806,160.69674,9.17367,144.17600
48.04925,25.69806,160.69806,9.17367,144.17367
48.07431,25.70244,160.70253,9.23502,144.23757
48.11055,25.70244,160.70244,9.23502,144.23502
48.14935,25.70400,160.70404,9.26536,144.26662
48.19147,25.73263,160.73323,9.27458,144.27496
48.21062,25.73263,160.73263,9.27458,144.27458
48.24997,25.73770,160.73780,9.27445,144.27444
48.28952,25.74258,160.74268,9.24847,144.24740
48.32978,25.75235,160.75255,9.24191,144.24163
48.36718,25.75235,160.75235,9.24191,144.24191
48.38890,25.76210,160.76230,9.22229,144.22148
48.42816,25.76210,160.76210,9.22229,144.22229
48.46260,25.76210,160.76210,9.22229,144.22229
48.54919,25.76191,160.76190,9.19614,144.19506
48.58599,25.75684,160.75674,9.19627,144.19628
48.61476,25.75684,160.75684,9.19627,144.19627
48.63479,25.74198,160.74168,9.19591,144.19590
48.69471,25.72308,160.72269,9.18713,144.18677
48.73529,25.78202,160.78323,9.19662,144.19701
48.75705,25.78202,160.78202,9.19662,144.19662
49.21423,28.63717,163.69519,9.44046,144.45037
49.24694,28.78011,163.78301,9.47131,144.47257
49.30685,28.82024,163.82105,9.50539,144.50678
49.34117,28.80084,163.80045,9.51145,144.51170
49.39885,28.72195,163.72035,9.50252,144.50215
49.43386,28.63819,163.63650,9.48667,144.48603
49.50338,28.57875,163.57755,9.45248,144.45110
49.52642,28.57875,163.57875,9.45248,144.45248
49.54987,28.54907,163.54847,9.43176,144.43092
49.60289,28.53386,163.53355,9.41168,144.41087
49.63057,28.53386,163.53386,9.41168,144.41168
49.65256,28.52356,163.52335,9.39154,144.39073
49.69134,28.51350,163.51330,9.37172,144.37092
49.71441,28.51350,163.51350,9.37172,144.37172
49.74789,28.49830,163.49800,9.35161,144.35080
49.80843,28.48357,163.48328,9.35109,144.35107
49.84274,28.48357,163.48357,9.35109,144.35109
49.86399,28.48357,163.48357,9.35109,144.35109
49.90445,28.48357,163.48357,9.35109,144.35109
49.92634,28.48357,163.48357,9.35109,144.35109
49.95113,28.47844,163.47833,9.33791,144.33738
50.01134,28.47844,163.47844,9.33791,144.33791
50.04623,28.47328,163.47318,9.32453,144.32400
50.10480,28.46350,163.46330,9.31784,144.31758
50.15298,28.46328,163.46327,9.30472,144.30420
50.17589,28.46328,163.46328,9.30472,144.30472
50.20332,28.44317,163.44277,9.28461,144.28381
50.24840,28.38915,163.38807,9.26251,144.26163
50.80974,23.30433,158.20425,8.76473,143.74513
50.86229,23.21113,158.20930,8.76428,143.76426
50.89578,23.21113,158.21113,8.76428,143.76428
50.91813,23.15927,158.15825,8.79027,143.79129
50.96174,23.14390,158.14359,8.79034,143.79034
50.99734,23.14390,158.14390,8.79034,143.79034
51.02326,23.14364,158.14363,8.80349,143.80401
51.04715,23.16469,158.16510,8.81665,143.81717
51.10155,23.20580,158.20660,8.83002,143.83055
51.13682,23.20580,158.20580,8.83002,143.83002
51.17714,23.22647,158.22687,8.83013,143.83014
51.22228,23.24749,158.24790,8.84330,143.84381
51.26367,23.24200,158.24190,8.83350,143.83312
51.28420,23.24200,158.24200,8.83350,143.83350
51.30540,23.24714,158.24724,8.83024,143.83011
51.35408,23.22163,158.22114,8.82046,143.82008
51.38717,23.22163,158.22163,8.82046,143.82046
51.40709,23.21639,158.21629,8.81695,143.81681
51.46643,23.17463,158.17382,8.78082,143.77941
51.49787,23.17463,158.17463,8.78082,143.78082
51.51843,23.19024,158.19054,8.76459,143.76396
51.57467,23.16418,158.16367,8.75451,143.75412
51.62386,23.18487,158.18527,8.75130,143.75117
51.66091,23.18487,158.18487,8.75130,143.75130
51.69557,23.18487,158.18487,8.75130,143.75130
51.71748,23.19015,158.19025,8.75112,143.75111
51.75279,23.20053,158.20073,8.75155,143.75156
51.77569,23.20053,158.20053,8.75155,143.75155
51.81518,23.21083,158.21103,8.75123,143.75122
51.87662,23.22622,158.22651,8.75152,143.75153
51.92419,23.21104,158.21074,8.68948,143.68709
