Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
9.89414,-2.65710,-6.74489,-0.47648,-7.25589
10.08867,-2.59235,-5.45703,0.23762,-7.22580
10.31309,-2.64538,-4.34474,0.19202,-7.28620
10.47982,-2.56455,-3.31158,0.22372,-7.26663
10.66010,-0.84598,-3.16762,0.43929,-7.15024
10.86551,0.60488,-3.60921,0.33380,-7.03795
11.09182,0.88386,-4.23451,0.33187,-7.03415
11.31340,0.88386,-4.76193,0.33187,-7.03406
11.55549,0.83876,-5.27743,0.31377,-7.04390
11.70675,1.00276,-5.90838,0.31481,-7.04255
11.95255,0.95546,-6.41575,0.31615,-7.04187
12.13542,0.97273,-6.96708,0.30016,-7.05058
12.28776,0.98622,-7.51366,0.30183,-7.04902
12.45275,0.98730,-8.05369,0.31595,-7.04146
12.70403,0.39796,-8.27578,0.33123,-7.03378
12.85543,-1.13596,-7.74236,0.42512,-6.98379
13.01526,-1.15138,-7.25372,0.42638,-6.80676
13.21802,-1.13596,-6.72260,0.42512,-6.62749
13.36979,-1.13487,-6.18261,0.43937,-6.43978
13.50279,-1.13596,-5.64198,0.42512,-6.26797
13.65093,-1.15138,-5.09375,0.42638,-6.08676
13.88932,-1.13487,-4.56316,0.43937,-5.89985
14.04173,-1.15138,-4.01372,0.42638,-5.72727
14.27555,-0.53353,-3.80487,0.40832,-5.55647
14.44331,0.50514,-4.33853,0.33222,-5.41652
14.68756,0.52223,-4.85169,0.34717,-5.40590
14.83241,0.54712,-5.13440,0.33380,-5.41355
15.05855,0.52223,-5.66029,0.34717,-5.40597
15.25817,0.49333,-5.91572,0.34425,-5.40797
15.49840,0.81950,-6.36027,0.33282,-5.41396
15.68944,1.10365,-7.04088,0.29905,-5.43155
15.89377,1.00812,-7.79106,0.33174,-5.41310
16.03311,0.74232,-8.19287,0.31723,-5.42184
16.17214,0.00729,-8.35092,0.37831,-5.38896
16.36865,-1.07819,-7.79775,0.42511,-5.18602
16.56555,-1.07819,-7.29091,0.42511,-5.00745
16.75900,-1.07819,-7.02091,0.42511,-4.82745
16.89215,-1.07819,-6.75091,0.42511,-4.64745
17.07947,-1.15672,-6.43934,0.06551,-4.65777
17.21976,-1.09490,-5.93435,-0.30559,-4.84357
17.41269,-1.09661,-5.39165,-0.28837,-5.00369
17.56190,-1.10704,-4.84619,-0.32145,-5.20167
17.83923,-1.10704,-4.30648,-0.32145,-5.38072
18.03756,-1.09371,-3.77352,-0.29146,-5.54490
18.21640,-0.00933,-3.80510,-0.35226,-5.75780
18.43878,0.87253,-4.51018,-0.38486,-5.95331
18.65184,1.05925,-5.12463,-0.38331,-6.31161
18.79858,1.05925,-5.65962,-0.38331,-6.67165
18.99907,1.05925,-6.19962,-0.38331,-7.03165
19.20129,1.05925,-6.73962,-0.38331,-7.39165
19.33948,1.05925,-7.27962,-0.38331,-7.75165
19.47838,1.07729,-7.82911,0.23689,-7.78564
19.61959,1.09129,-8.37600,0.81220,-7.49924
20.01155,-1.08331,-8.04401,0.90662,-7.10433
20.22143,-1.03730,-7.58249,0.87591,-6.76280
20.36276,-1.08331,-7.28721,0.90662,-6.38594
20.58391,-1.03730,-6.77247,0.87591,-6.04279
20.78696,-1.03900,-6.50046,0.89316,-5.67301
20.99475,-1.02051,-6.24018,0.92261,-5.29799
21.20066,-1.03900,-5.96006,0.89316,-4.95412
21.44551,-1.07815,-5.67001,0.17636,-4.96853
21.65372,-1.07815,-5.40093,0.17636,-4.95182
21.79505,-1.07815,-5.13093,0.17636,-4.95182
22.00792,-1.07968,-4.86012,0.19341,-4.94291
22.22064,-1.07815,-4.59096,0.17636,-4.95220
22.36243,-1.14089,-4.28815,0.16031,-4.96020
22.50152,-1.07815,-3.78232,0.17636,-4.95146
22.64540,0.59667,-4.38532,0.14546,-4.96795
22.80944,5.32867,-7.35807,-0.11964,-5.10563
23.05151,10.23635,-12.78463,-0.44918,-5.45174
23.32018,10.72521,-18.33309,-0.52864,-5.84602
23.57029,6.41459,-21.47585,-0.33452,-6.10314
23.83232,1.00379,-21.98838,-0.02724,-6.12718
24.04728,-0.55546,-21.82985,-0.01095,-6.30514
24.28455,-0.43861,-21.65310,-1.48624,-7.25349
25.86276,-2.97088,-20.33560,-13.76708,-14.50096
26.00899,-2.92918,-19.05621,-13.43346,-21.29032
26.14841,-2.61978,-17.86603,-4.63735,-23.57048
26.29310,-2.32597,-16.93260,3.42046,-21.71654
26.48343,-1.15182,-16.45626,5.01469,-19.24256
26.86888,-3.01063,-14.93010,-10.71912,-24.91235
27.00367,-4.31767,-12.93696,-13.83854,-31.99703
27.26876,-3.42546,-11.26363,-4.63346,-34.18795
27.46751,-1.66414,-10.53999,-5.20036,-36.81050
27.61621,-0.51215,-10.56478,-7.35011,-40.61397
27.87905,-1.82691,-9.86297,-5.80547,-43.55503
29.52138,1.90419,-11.00529,12.61165,-36.94225
29.68329,1.13621,-11.62517,11.12806,-31.54096
29.93079,0.48754,-12.11293,6.98325,-28.25761
30.11984,0.38634,-12.34149,1.35799,-27.67439
30.31809,0.30166,-12.56943,-2.51027,-29.03893
30.54705,0.19977,-12.78822,-2.82014,-30.57514
30.80600,0.25763,-13.08976,-2.44809,-31.81801
30.99262,0.31408,-13.38795,-1.54881,-32.61990
31.26368,0.48983,-13.74773,0.47337,-32.49098
31.49243,1.28324,-14.42422,5.39663,-29.80352
31.63462,3.05924,-16.13769,10.80216,-24.39348
31.84023,4.13781,-18.28584,13.27121,-17.80562
31.99871,1.99390,-19.32345,11.13676,-12.28497
32.29943,-1.24336,-18.76821,4.91634,-10.05812
32.42789,-1.35629,-18.22012,0.81156,-9.73751
32.68894,-1.44684,-17.63519,-1.75233,-10.81538
33.00374,-1.12569,-17.26202,0.00289,-10.95197
33.19709,-0.82475,-16.87216,1.43624,-10.24029
33.38918,-0.52126,-16.75392,3.45720,-8.50114
33.52133,-0.33422,-16.84568,4.54375,-6.35192
33.70971,-0.46513,-16.77549,3.98503,-4.49577
34.15951,-1.31946,-16.33776,-0.53906,-4.83575
34.31707,-1.26931,-15.83608,-0.54028,-5.13016
34.52416,-1.35024,-15.25371,-0.50838,-5.47373
34.74091,-1.27566,-14.75324,-0.55482,-5.85808
34.94358,0.41694,-15.08269,-0.61818,-6.25000
35.28083,0.54614,-15.39490,-0.61692,-6.60844
35.44255,0.57530,-15.94806,-0.64833,-6.98461
35.66248,0.57624,-16.48813,-0.63383,-7.33671
35.93671,0.57507,-17.02752,-0.18194,-7.46468
36.08054,0.58754,-17.57394,0.08269,-7.51499
36.37692,0.58754,-18.11377,0.08269,-7.51866
36.62431,-0.25234,-18.22236,0.11350,-7.50283
36.87313,-0.22043,-18.25022,0.09701,-7.51172
37.07391,-0.22043,-18.24978,0.09701,-7.51150
37.22620,-0.22043,-18.24978,0.09701,-7.51150
37.35913,-0.22043,-18.24978,0.09701,-7.51150
37.57296,-0.22043,-18.24978,0.09701,-7.51150
37.72858,-0.22043,-18.24978,0.09701,-7.51150
37.87936,-0.22043,-18.24978,0.09701,-7.51150
38.08619,-0.22043,-18.24978,0.09701,-7.51150
38.22215,-0.20376,-18.25834,0.11263,-7.50348
38.41880,-0.22043,-18.24957,0.09701,-7.51170
38.61089,-0.25234,-18.23342,0.11350,-7.50303
38.80561,-0.26286,-18.22843,0.09794,-7.51123
93.63579,0.57403,-18.65148,0.08126,-7.51946
93.83274,6.04013,-21.94919,-0.13387,-7.62808
93.97369,8.00620,-26.15356,-0.19211,-7.83637
94.18423,7.05582,-29.71287,0.38269,-7.72560
94.58647,-11.07400,-24.33716,1.47526,-6.99659
94.84191,-13.14158,-17.98831,1.64131,-6.19847
95.11303,-13.36467,-11.40649,1.70223,-5.44856
95.26221,-8.96641,-7.14988,1.42841,-4.86723
95.40113,-6.41427,-4.09624,1.28424,-4.39864
95.74659,-3.39560,-2.63797,0.69009,-4.15806
95.91571,0.52511,-2.98299,-0.49227,-4.57230
96.05089,1.48813,-3.98908,-0.55219,-4.95640
96.23786,1.52006,-4.81020,-0.55261,-5.31631
96.37360,1.48365,-5.60164,-0.52255,-5.66112
96.61093,1.46981,-6.40483,-0.53833,-6.02925
96.86914,1.46903,-7.21451,-0.53827,-6.38914
97.08260,1.33349,-7.95605,-0.55435,-6.75726
97.27739,0.33048,-8.26008,-0.50919,-7.09436
97.43790,0.21494,-8.47688,0.20612,-7.09327
97.67349,-1.25949,-8.00271,0.25382,-7.07285
97.92399,-1.25234,-7.47387,0.25567,-7.07215
98.12033,-1.23689,-6.94163,0.25439,-7.07281
98.32540,-1.25038,-6.39474,0.25284,-7.07359
98.54228,-1.31726,-5.82103,0.25383,-7.07308
98.79185,-1.30268,-5.28873,0.26959,-7.06512
99.01843,-1.28724,-4.75646,0.26839,-7.06581
99.15222,-1.07421,-4.32397,0.27207,-7.06395
99.28832,-0.69379,-4.24502,0.23779,-7.08128
99.49329,-0.61698,-4.01189,0.22166,-7.08925
99.73241,-0.66485,-3.71734,0.23833,-7.08075
100.02564,0.81981,-4.19733,0.16059,-7.12009
100.23714,0.81981,-4.72990,0.16059,-7.11970
100.43963,0.83711,-5.27864,0.17622,-7.11181
100.59136,0.83711,-5.81856,0.17622,-7.11189
100.83791,0.83711,-6.35856,0.17622,-7.11189
101.03041,0.83711,-6.89856,0.17622,-7.11189
101.23268,0.83711,-7.43856,0.17622,-7.11189
101.39130,0.83711,-7.97856,0.17622,-7.11189
109.88415,-0.44707,-7.87062,0.17423,-7.11290
110.50793,-0.50884,-7.84530,0.16051,-7.11981
111.51832,0.32518,-8.26633,0.27061,-7.06420
111.73349,3.97801,-10.37535,0.07030,-7.16575
111.94797,7.14313,-14.11570,-0.09716,-7.24933
112.15242,3.84307,-16.21682,0.02331,-7.36781
112.35574,0.27115,-16.58968,0.17462,-7.29202
112.62629,-1.67725,-15.89273,0.26970,-7.24473
112.76747,-0.00476,-15.93504,-3.69990,-9.24755
113.48632,-1.69806,-15.34351,-6.61070,-12.67817
113.68492,-1.18310,-14.80072,-11.90071,-18.75362
114.10972,-2.15764,-13.76691,6.73591,-15.45039
114.90248,-0.73770,-13.40733,5.39440,-12.78864
115.10285,-0.04771,-13.47914,0.56381,-12.69908
115.32149,-0.43750,-13.27956,2.86934,-11.33533
115.60938,0.09502,-13.54981,-1.37794,-12.04734
115.94974,-0.00145,-13.76886,-1.81405,-12.96891
116.21480,0.10384,-13.82237,-4.03387,-15.16648
116.69181,0.25357,-14.16742,-2.39019,-16.48805
116.87018,-0.78015,-13.91550,-0.11832,-16.60944
117.10595,-1.66131,-13.20558,4.20036,-14.62138
117.27267,-1.63084,-12.41471,2.55338,-13.49033
117.46339,-1.56065,-11.63998,2.19555,-12.40375
117.73502,-1.89967,-10.92873,0.35115,-12.25226
118.42831,0.54920,-11.35494,-0.48189,-12.66446
118.56989,1.62274,-12.42590,8.12951,-8.67893
118.70463,1.98233,-13.68268,8.02206,-4.80942
118.89674,1.77881,-14.65855,4.38382,-2.68339
119.08796,1.48922,-15.59339,-0.02754,-2.73229
119.29611,1.49044,-16.40523,-2.71137,-4.24693
119.57194,-0.07615,-16.42537,-2.63170,-5.63552
119.73955,-1.38467,-15.77220,-2.57170,-7.04560
119.94394,-1.38164,-15.23919,-1.51966,-7.95544
120.13455,-1.32355,-14.72847,-0.01164,-8.09955
120.32977,-1.28418,-14.20808,0.92293,-7.63465
120.47442,-1.35823,-13.63058,0.87681,-7.30179
120.66954,-1.35823,-13.09088,0.87681,-6.94160
120.86065,-1.35707,-12.55147,0.89089,-6.57450
121.20215,-1.28252,-12.04905,0.90586,-6.20701
121.33927,-1.29997,-11.49994,0.89012,-5.85501
121.69553,0.20043,-11.71638,0.84490,-5.51773
121.83622,1.50565,-12.63818,0.75126,-5.20475
122.05931,1.51778,-13.44894,0.76720,-4.83634
122.28711,1.48994,-14.24486,0.00402,-4.86111
122.48832,1.46555,-15.04267,-0.46233,-5.27307
122.68447,1.47802,-15.85906,-0.44659,-5.62323
122.93764,1.47283,-16.66639,-0.47811,-5.99918
123.35527,-1.30998,-16.07373,-0.32106,-6.27989
123.62080,-1.34171,-15.52902,-0.32084,-6.46042
123.81107,-1.34171,-14.98915,-0.32084,-6.64042
123.95411,-1.34171,-14.44915,-0.32084,-6.82042
124.14408,-1.34171,-13.90915,-0.32084,-7.00042
124.34199,-1.34171,-13.36915,-0.32084,-7.18042
124.53553,-0.94796,-13.02760,-0.32227,-7.36114
124.72350,-0.96506,-12.74740,-0.33793,-7.54903
124.93760,-0.96917,-12.47540,0.37810,-7.36809
125.12561,-0.99304,-12.19339,0.37438,-7.19282
125.26226,-0.98129,-11.92940,0.39374,-7.00305
125.45660,-0.96917,-11.66546,0.37810,-6.83101
125.65150,-0.98129,-11.38931,0.39374,-6.64307
125.88605,-0.98129,-11.11936,0.39374,-6.46313
126.30974,-0.98129,-10.84936,0.39374,-6.28313
126.44941,-0.93621,-10.60207,0.37718,-6.11147
126.58778,-0.93621,-10.33189,0.37718,-5.93141
126.82841,1.90672,-11.49457,0.25458,-5.81319
127.06814,2.32580,-12.77455,0.24047,-5.81982
127.27215,2.34956,-14.13487,0.22560,-5.82726
127.48323,2.33647,-15.47818,0.22325,-5.82838
127.79186,0.72604,-16.01672,0.31628,-5.78150
128.13384,-0.64847,-15.87040,0.36302,-5.75831
128.35320,-0.64847,-15.60576,0.36302,-5.57849
128.60589,-0.65912,-15.33040,0.36166,-5.39918
128.80428,-0.67452,-15.05268,0.36280,-5.21860
129.00479,-0.69060,-14.77464,0.36400,-5.03800
129.13512,-0.66403,-14.51809,0.36440,-4.85780
129.34301,-0.67414,-14.24289,0.37704,-4.67143
129.48786,-0.66235,-13.97887,0.34718,-4.50652
129.63041,-0.73795,-13.67073,-0.11941,-4.74150
129.82153,-0.75002,-13.39494,-0.35248,-5.03714
129.95556,-0.73791,-13.13109,-0.36810,-5.22411
130.16443,-0.75002,-12.85494,-0.35248,-5.57618
130.43750,-0.69510,-12.61266,-0.33579,-5.74783
130.64806,-0.69510,-12.34245,-0.33579,-5.92790
130.84649,0.35042,-12.59920,-0.43022,-6.15547
131.04288,0.36375,-12.87192,-0.40021,-6.49999
131.18220,0.37978,-13.14995,-0.39881,-6.85940
131.43884,0.37978,-13.41989,-0.39881,-7.21940
131.57339,0.36375,-13.68181,-0.40021,-7.58011
131.75625,0.37374,-13.95691,0.22298,-7.62614
132.06589,0.34762,-14.21371,0.82895,-7.32323
132.33550,0.34762,-14.48381,0.82895,-6.96552
132.61878,0.40830,-14.78438,0.81337,-6.61337
132.76419,0.40830,-15.05415,0.81337,-6.25331
133.00367,0.34762,-15.29358,0.82895,-5.88547
133.23730,0.40830,-15.59438,0.81337,-5.53337
133.43408,0.34762,-15.83358,0.82895,-5.16547
133.64818,0.23497,-16.04706,0.81338,-4.81337
134.40371,-0.70505,-15.84398,-0.36903,-5.04891
134.60376,-0.69510,-15.58249,-0.33579,-5.38777
134.74820,-0.69510,-15.31245,-0.33579,-5.56790
134.94807,-0.70622,-15.03685,-0.32096,-5.74043
135.21044,-0.76114,-14.73923,-0.33747,-5.92880
135.42432,-0.70820,-14.49610,-0.33788,-6.10894
135.56005,-0.76114,-14.19923,-0.33747,-6.28874
135.78586,-0.70633,-13.95704,-0.35261,-6.47636
135.97239,-0.71093,-13.68452,-0.33416,-6.64701
136.18558,-0.77898,-13.38026,-0.35299,-6.83657
136.32355,-0.69066,-13.15499,-0.32222,-7.00100
136.45763,-0.76558,-12.84694,-0.35129,-7.19575
136.81423,-0.70820,-12.60611,-0.33788,-7.36889
136.99970,-0.76114,-12.30924,-0.33747,-7.54874
137.24686,0.20041,-12.52371,0.22299,-7.44646
137.42198,0.37943,-12.88037,0.25409,-7.43284
137.56143,0.37943,-13.14972,0.25409,-7.43296
137.69872,0.36593,-13.41292,0.25257,-7.43372
137.93722,0.39157,-13.69588,0.23855,-7.44077
138.15210,0.39157,-13.96578,0.23855,-7.44072
138.34540,0.39157,-14.23578,0.23855,-7.44072
138.59129,0.39157,-14.50578,0.23855,-7.44072
138.74285,0.36593,-14.76287,0.25257,-7.43366
138.95832,0.37943,-15.03976,0.25409,-7.43295
139.31518,0.35050,-15.29515,0.25369,-7.43316
139.57191,0.36261,-15.57135,0.23803,-7.44104
139.82403,0.35050,-15.83521,0.25369,-7.43310
140.36279,-0.73803,-15.55711,0.31588,-7.40184
140.61821,-0.69059,-15.31487,0.30181,-7.40915
140.88984,-0.75015,-15.01471,0.33152,-7.39414
141.14521,-0.75015,-14.74493,0.33152,-7.39424
141.32975,-0.73803,-14.48103,0.31588,-7.40212
141.46563,-0.75015,-14.20488,0.33152,-7.39419
141.70157,-0.70625,-13.95703,0.30085,-7.40969
141.83474,-0.75015,-13.66477,0.33152,-7.39413
142.04559,-0.70508,-13.41762,0.31495,-7.40259
142.24648,-0.73803,-13.13087,0.31588,-7.40206
142.39249,-0.73803,-12.86098,0.31588,-7.40206
142.57901,-0.75015,-12.58488,0.33152,-7.39419
142.79105,-0.73803,-12.32103,0.31588,-7.40212
142.98355,0.35050,-12.59906,0.25369,-7.43337
143.18684,0.35050,-12.86525,0.25369,-7.43316
143.38608,0.36261,-13.14135,0.23803,-7.44104
143.52307,0.36261,-13.41131,0.23803,-7.44098
143.79568,0.36399,-13.68200,0.25534,-7.43227
143.98740,0.35050,-13.94521,0.25369,-7.43316
144.18446,0.35050,-14.21525,0.25369,-7.43316
144.43329,0.36261,-14.49135,0.23803,-7.44104
144.59361,0.35050,-14.75521,0.25369,-7.43310
144.77720,0.35050,-15.02525,0.25369,-7.43316
144.97614,0.35050,-15.29525,0.25369,-7.43316
145.12154,0.35050,-15.56525,0.25369,-7.43316
145.43527,0.35050,-15.83525,0.25369,-7.43316
145.63699,-0.70625,-15.57325,0.30085,-7.40942
145.85032,-0.75015,-15.28478,0.33152,-7.39414
146.01017,-0.75015,-15.01493,0.33152,-7.39424
146.22554,-0.68804,-14.77619,0.29913,-7.41054
146.43275,-0.70508,-14.49740,0.31495,-7.40247
146.58034,-0.69310,-14.23349,0.33082,-7.39454
146.85947,-0.70160,-13.95917,0.29782,-7.41120
147.14365,-0.69437,-13.69284,0.31699,-7.40144
147.28901,-0.70793,-13.41599,0.31812,-7.40094
147.46986,-0.70508,-13.14747,0.31495,-7.40254
147.68039,-0.75015,-12.85477,0.33152,-7.39419
147.87315,-0.70793,-12.60618,0.31812,-7.40099
148.13756,-0.73803,-12.32088,0.31588,-7.40207
148.27944,-0.51469,-12.16341,0.29910,-7.41051
148.47887,-0.53459,-12.15264,0.31809,-7.40089
148.75929,0.28987,-12.56771,0.26931,-7.42551
148.96265,0.35050,-12.86546,0.25369,-7.43321
149.09733,0.35050,-13.13525,0.25369,-7.43316
149.34337,0.35050,-13.40525,0.25369,-7.43316
149.60103,0.35050,-13.67525,0.25369,-7.43316
149.80385,0.35050,-13.94525,0.25369,-7.43316
150.01893,0.35050,-14.21525,0.25369,-7.43316
150.16100,0.35050,-14.48525,0.25369,-7.43316
150.37556,0.36263,-14.76136,0.26961,-7.42514
150.62866,0.36263,-15.03132,0.26961,-7.42520
150.86945,0.28659,-15.26304,0.25478,-7.43266
151.17926,0.36263,-15.57157,0.26961,-7.42515
151.40058,0.36263,-15.84132,0.26961,-7.42520
151.91709,-0.77742,-15.53754,0.31370,-7.40300
152.10860,-0.73521,-15.29254,0.30034,-7.40988
152.32576,-0.73521,-15.02240,0.30034,-7.40983
152.52713,-0.76190,-14.73896,0.31216,-7.40388
152.84951,-0.78028,-14.45980,0.31693,-7.40152
153.09149,-0.72180,-14.21929,0.30222,-7.40894
153.30952,-0.76403,-13.92785,0.31564,-7.40214
153.51473,-0.73521,-13.67249,0.30034,-7.40988
153.71993,-0.77911,-13.38030,0.33100,-7.39440
154.03373,-0.70508,-13.14770,0.31495,-7.40258
154.31979,-0.75015,-12.85478,0.33152,-7.39419
154.54399,-0.70508,-12.60761,0.31495,-7.40258
154.80944,-0.69310,-12.34349,0.33082,-7.39454
155.03706,0.36263,-12.60472,0.26961,-7.42539
155.26206,0.35050,-12.86521,0.25369,-7.43321
155.51001,0.36263,-13.14136,0.26961,-7.42515
155.68870,0.36263,-13.41132,0.26961,-7.42520
155.92825,0.28659,-13.64305,0.25478,-7.43266
156.18566,0.35050,-13.94546,0.25369,-7.43316
156.43130,0.34927,-14.21463,0.26792,-7.42599
156.57882,0.36263,-14.49136,0.26961,-7.42519
156.76677,0.28659,-14.72305,0.25478,-7.43266
156.99890,0.28987,-14.99494,0.26931,-7.42530
157.19638,0.35050,-15.29544,0.25369,-7.43321
157.39142,0.36263,-15.57136,0.26961,-7.42515
157.58971,0.36263,-15.84132,0.26961,-7.42520
158.10111,-0.69512,-15.57910,0.34822,-7.38564
158.30258,-0.77911,-15.27018,0.33100,-7.39455
158.46121,-0.77911,-15.00044,0.33100,-7.39450
158.68896,-0.70823,-14.76611,0.34613,-7.38689
158.91733,-0.77911,-14.46022,0.33100,-7.39455
159.12952,-0.71094,-14.22474,0.34985,-7.38502
159.27333,-0.76571,-13.92697,0.33270,-7.39370
159.50447,-0.77911,-13.65040,0.33100,-7.39450
159.70199,-0.71094,-13.41474,0.34985,-7.38502
159.84192,-0.71094,-13.14453,0.34985,-7.38508
160.04077,-0.71094,-12.87453,0.34985,-7.38508
160.23510,-0.78028,-12.56965,0.31693,-7.40164
160.39339,-0.77911,-12.30045,0.33100,-7.39445
160.75137,0.19050,-12.51827,0.28372,-7.41829
160.98460,0.34705,-12.86401,0.27096,-7.42456
161.19771,0.33369,-13.12681,0.26909,-7.42546
161.43004,0.27306,-13.36634,0.25328,-7.43341
161.65711,0.32909,-13.66472,0.28754,-7.41612
161.86590,0.27306,-13.90636,0.25328,-7.43346
162.08618,0.31597,-14.19812,0.28517,-7.41732
162.32584,0.35094,-14.48558,0.28473,-7.41764
162.57093,0.36632,-14.76321,0.28361,-7.41820
162.81104,0.33369,-15.01675,0.26909,-7.42550
163.13523,0.35379,-15.29696,0.26787,-7.42607
163.35650,0.31597,-15.54787,0.28517,-7.41736
163.50770,0.27432,-15.79703,0.27048,-7.42480
163.70869,0.00271,-15.93053,0.28265,-7.41864
163.92319,-0.50408,-15.94642,0.30030,-7.40980
164.11337,-0.56468,-15.91747,0.31586,-7.40202
164.30589,-0.50408,-15.67815,0.30030,-7.40990
164.44816,-0.50408,-15.67796,0.30030,-7.40985
164.63849,-0.50408,-15.67796,0.30030,-7.40985
164.83399,-0.49220,-15.68393,0.31625,-7.40183
165.11356,-0.50408,-15.67793,0.30030,-7.40990
165.33053,-0.56468,-15.64747,0.31586,-7.40202
165.57391,-0.50408,-15.40814,0.30030,-7.40990
165.95020,-0.50408,-15.40796,0.30030,-7.40985
166.10126,-0.50408,-15.40796,0.30030,-7.40985
166.33041,-0.50408,-15.40796,0.30030,-7.40985
166.51579,-0.50408,-15.40796,0.30030,-7.40985
166.72751,-0.56468,-15.37748,0.31586,-7.40202
166.90836,-0.56468,-15.10766,0.31586,-7.40207
167.11563,-0.50408,-14.86814,0.30030,-7.40990
167.25348,-0.56468,-14.83748,0.31586,-7.40202
167.47595,-0.56468,-14.56766,0.31586,-7.40207
167.61992,-0.50408,-14.32814,0.30030,-7.40990
168.00653,-0.50408,-14.32796,0.30030,-7.40985
168.38877,-0.50408,-14.32796,0.30030,-7.40985
168.53091,-0.56468,-14.29748,0.31586,-7.40202
168.72808,-0.50408,-14.05814,0.30030,-7.40990
168.92709,-0.56468,-14.02748,0.31586,-7.40202
169.13583,-0.56468,-13.75766,0.31586,-7.40207
169.28542,-0.56468,-13.48766,0.31586,-7.40207
169.50547,-0.50406,-13.24815,0.33187,-7.39402
169.73315,-0.50408,-13.24796,0.30030,-7.40994
169.93727,-0.50408,-13.24796,0.30030,-7.40985
170.12647,-0.50408,-13.24796,0.30030,-7.40985
170.26514,-0.49220,-13.25393,0.31625,-7.40183
170.45017,-0.56468,-13.21744,0.31586,-7.40207
170.72576,-0.56468,-12.94766,0.31586,-7.40207
170.89846,-0.50408,-12.70814,0.30030,-7.40990
171.05470,-0.50408,-12.70796,0.30030,-7.40985
171.25249,-0.50408,-12.70796,0.30030,-7.40985
171.44065,-0.50408,-12.70796,0.30030,-7.40985
171.59343,-0.50408,-12.70796,0.30030,-7.40985
171.80596,-0.50408,-12.70796,0.30030,-7.40985
172.06250,-0.50408,-12.70796,0.30030,-7.40985
172.26165,-0.50408,-12.70796,0.30030,-7.40985
172.50730,-0.50408,-12.70796,0.30030,-7.40985
172.65442,-0.50408,-12.70796,0.30030,-7.40985
172.79260,-0.50408,-12.70796,0.30030,-7.40985
173.05319,-0.56468,-12.67748,0.31586,-7.40203
173.19152,-0.56468,-12.40766,0.31586,-7.40207
173.50201,-0.56468,-12.13766,0.31586,-7.40207
173.77862,-0.50408,-11.89814,0.30030,-7.40990
174.04704,-0.56468,-11.86748,0.31586,-7.40203
174.31944,0.08818,-11.92596,0.31647,-7.40176
174.57317,1.44931,-12.87855,0.23692,-7.44177
174.75806,1.38706,-13.65335,0.23793,-7.44103
