Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
27.78935,-0.81487,-37.12070,-0.13446,-8.34833
28.00971,0.06777,-37.30964,0.33103,-8.28618
28.15451,-1.39262,-36.80775,0.31767,-8.30140
28.42764,-0.61163,-36.69792,0.28625,-8.31743
28.79298,-1.20455,-36.10743,0.27109,-8.32472
28.93653,-1.49438,-35.42780,0.79809,-8.05185
29.50571,-5.78886,-32.67280,0.89447,-7.65113
29.71013,-5.21222,-30.34360,0.83171,-7.32520
30.02103,-0.55528,-30.30992,0.61007,-7.07866
30.19955,0.15370,-30.59859,0.64223,-6.87835
30.38484,0.37082,-30.96898,0.62654,-6.70699
30.51410,0.41071,-31.25601,0.59634,-6.54232
30.70713,0.71676,-31.68336,0.56459,-6.37822
30.91182,0.77398,-32.24792,0.53324,-6.21389
31.10729,0.98023,-32.89343,0.35069,-6.12759
32.81629,1.21801,-33.55263,0.28357,-6.15924
32.95015,1.20274,-34.35114,0.28447,-6.15775
33.13996,1.20274,-35.16137,0.28447,-6.15777
33.33847,1.16805,-35.95351,0.30000,-6.14977
33.47486,-1.59156,-35.34300,0.44005,-6.07789
35.02883,-3.38032,-33.65431,0.53406,-5.85163
42.11257,-2.41861,-32.55211,0.64274,-5.61734
42.24558,-2.43141,-31.45414,0.65824,-5.43070
42.44880,-1.20799,-31.00042,0.44121,-5.36195
42.59482,0.64105,-31.39223,-0.19783,-5.50641
42.74363,0.58569,-31.88220,-0.55618,-5.86228
42.89472,0.53900,-32.39895,-0.69393,-6.28857
43.10388,0.52540,-32.66254,-0.69536,-6.64770
43.30311,-0.09669,-32.61447,-0.69395,-7.00696
44.04820,-3.55667,-30.85239,-0.41015,-7.22185
44.24660,-4.81646,-28.62753,-0.39579,-7.57773
44.38353,-5.58724,-26.08769,-0.39648,-7.93825
44.60735,-4.72719,-23.83605,0.23973,-7.97301
44.79200,-2.24924,-22.93304,0.16204,-8.01985
44.96884,-1.40296,-22.25793,0.16084,-8.01959
45.18517,-0.60924,-22.11416,0.15979,-8.02012
45.57893,-1.79413,-21.22994,0.25329,-7.97233
45.71274,-1.97138,-20.34237,0.23715,-7.98160
45.88528,-1.30287,-19.87585,0.22210,-7.98911
46.05057,-0.42030,-19.77943,0.19230,-8.00417
46.25749,-0.43020,-19.76479,0.20726,-7.99621
46.39801,-0.40583,-19.77735,0.17644,-8.01211
46.54396,-0.18239,-19.89120,0.16007,-8.02014
46.74793,0.34055,-20.15587,0.11231,-8.04436
46.96492,0.74232,-20.62544,0.09786,-8.05122
47.15275,1.08896,-21.33816,0.09790,-8.05105
47.33606,1.18791,-22.19500,0.08284,-8.05874
47.52569,1.20574,-23.01306,0.08125,-8.05939
47.70544,1.20574,-23.82287,0.08125,-8.05937
47.87545,0.19335,-24.11610,0.12900,-8.03500
48.01162,0.19335,-24.39667,0.16037,-8.01949
48.14558,0.15459,-24.64689,0.14448,-8.02792
48.33704,0.15459,-24.91729,0.14448,-8.02776
48.47066,-1.47625,-24.35505,0.22214,-7.98813
48.75152,-1.49821,-23.82067,0.22401,-7.98797
48.88602,-1.56070,-23.24901,0.22193,-7.98906
49.10184,-1.32484,-22.82998,0.28619,-7.95625
49.30517,-1.31622,-22.29198,0.22345,-7.98891
49.52883,-1.30507,-21.75758,0.19115,-8.00475
49.77950,-1.33180,-21.20383,0.19095,-8.00453
49.97858,-1.26578,-20.69777,0.20703,-7.99632
50.17254,0.53141,-21.07361,0.09854,-8.05181
50.36789,1.14673,-21.90947,0.09790,-8.05105
50.56949,1.13014,-22.70491,0.08284,-8.05873
50.71145,1.17337,-23.53711,0.09812,-8.05079
50.90539,1.13014,-24.32465,0.08284,-8.05873
51.11573,-0.58038,-24.26308,0.19085,-8.00352
52.97959,-1.16593,-23.71151,0.20817,-7.99575
53.11668,-1.30287,-23.10728,0.22210,-7.98882
53.24872,-1.35299,-22.54303,0.20677,-7.99676
53.48168,-1.36067,-21.99960,0.22211,-7.98880
53.68670,-1.53404,-21.37136,0.22215,-7.98892
53.83767,-1.51951,-20.84038,0.23785,-7.98093
54.11651,-1.50683,-20.30670,0.22229,-7.98900
54.24389,-0.32523,-20.36828,0.15994,-8.02061
54.38515,-0.31254,-20.36385,0.17573,-8.01199
54.52165,-0.32095,-20.35945,0.17639,-8.01180
54.75651,-0.33455,-20.35260,0.20661,-7.99642
55.02045,-0.37876,-20.33022,0.17639,-8.01208
55.21283,-0.40859,-20.31544,0.15991,-8.02019
55.53679,-0.39398,-20.32314,0.17557,-8.01208
55.68539,-0.37756,-20.33137,0.15970,-8.02029
55.81829,-0.37756,-20.33122,0.15970,-8.02015
56.00782,-0.32523,-20.35785,0.15994,-8.02003
56.20497,-0.33618,-20.35181,0.17556,-8.01208
56.33942,-0.29845,-20.37111,0.16011,-8.02008
56.54569,-0.28615,-20.37703,0.17611,-8.01180
56.76502,-0.33618,-20.35147,0.17556,-8.01222
56.99203,-0.33618,-20.35191,0.17556,-8.01222
57.13394,-0.32523,-20.35748,0.15994,-8.02017
57.27628,-0.32523,-20.35738,0.15994,-8.02003
57.42011,-0.36592,-20.33669,0.16074,-8.01962
57.72087,-0.29846,-20.37135,0.19147,-8.00400
57.94581,-0.55831,-20.23860,0.16004,-8.02025
58.16857,-0.52969,-19.98540,0.19149,-8.00398
58.36165,0.53080,-20.52449,0.11337,-8.04398
58.58864,0.61664,-21.09905,0.09856,-8.05085
58.79078,0.64637,-21.65344,0.11339,-8.04318
59.00422,0.68410,-22.21237,0.12924,-8.03524
59.23971,1.25575,-23.04270,0.06514,-8.06797
59.42168,1.74193,-24.09506,0.05307,-8.07357
59.56319,1.88532,-25.24386,0.03487,-8.08272
59.77157,2.13401,-26.44909,0.02127,-8.08948
61.27249,-2.01228,-25.42003,0.20678,-7.99510
61.61575,-0.13383,-25.59833,0.14445,-8.02828
61.82721,0.21296,-25.75928,0.11515,-8.04266
62.02763,1.26389,-26.56042,0.00447,-8.09866
62.21988,1.66811,-27.56730,0.00455,-8.09772
62.36128,1.59943,-28.60916,-0.04193,-8.12134
62.57164,0.73069,-28.97840,-0.01118,-8.28535
62.79361,-0.40756,-28.94716,0.47096,-8.22068
62.95535,-0.22438,-29.04927,0.28515,-8.13890
63.11145,-0.07394,-29.12422,0.54877,-8.00353
63.25116,1.24112,-29.79096,0.51876,-7.84086
63.53396,2.45079,-31.20491,0.42571,-7.70788
63.74779,3.45523,-33.05549,0.39304,-7.54374
64.01929,2.95042,-34.68127,0.39402,-7.36298
64.29245,1.95906,-35.80182,0.42549,-7.16701
64.59771,0.53917,-36.16859,0.48791,-6.95556
64.84419,0.53917,-36.44958,0.48791,-6.77605
64.97888,2.32976,-37.62866,0.31589,-6.68338
65.16387,3.71852,-39.66992,0.30189,-6.68916
65.33094,3.15204,-41.26168,0.28391,-6.69818
65.52622,2.33141,-42.46944,0.34686,-6.66609
65.77597,0.63816,-42.96621,0.42483,-6.62699
66.03524,-0.65443,-42.86300,0.47180,-6.42374
66.23366,-0.48410,-42.68924,0.47022,-6.24490
67.09668,-5.25914,-40.26485,0.73919,-5.92840
67.35025,-7.44534,-36.76110,0.84847,-5.51495
67.55877,-9.39122,-32.27999,0.89833,-5.13046
67.71085,-7.04779,-28.89341,0.21095,-5.11960
68.22049,-0.51325,-28.95127,-0.69523,-5.57426
69.15347,-5.07984,-26.58706,-0.42973,-5.79295
69.29267,-5.86182,-23.79345,-0.39730,-6.13841
69.48410,-6.50242,-20.77418,-0.33400,-6.46654
69.84430,-0.42808,-20.61945,-0.58543,-6.77451
70.23544,-0.42579,-20.57712,-0.57106,-7.12543
71.35025,-1.41884,-20.07362,-1.70727,-8.06160
71.56376,-0.28368,-20.11609,-4.32336,-10.27996
71.79247,1.72637,-21.12718,-7.24127,-14.08096
71.93137,3.37152,-23.02720,-6.87668,-17.65581
72.13996,4.05337,-25.25141,-4.08660,-19.84396
72.46521,3.45041,-27.10104,-2.41780,-21.17739
72.75844,2.39341,-28.45944,-5.14153,-23.82948
72.96414,1.24147,-29.23284,-7.42165,-27.66645
73.15770,0.12923,-29.48701,-6.28322,-30.85383
73.34813,0.28587,-29.84400,-4.39101,-33.14261
73.54247,0.39258,-30.16701,-2.64284,-34.60953
73.67268,-0.34791,-30.06102,-1.26249,-35.36188
73.85659,-0.25634,-30.11245,0.21300,-35.34351
73.98570,-0.26014,-30.10991,-0.16225,-35.54366
74.33615,-0.25532,-30.11237,-1.00080,-36.14604
74.65396,0.36597,-30.42715,-3.23470,-37.81231
74.82440,0.27055,-30.64464,-5.23953,-40.61316
75.08306,0.19310,-30.87603,-3.76174,-42.55103
75.26353,0.35292,-31.22752,-1.80795,-43.55099
75.49989,0.65690,-31.65046,-0.58109,-43.84242
75.68873,0.13687,-31.92500,-0.45747,-44.14792
75.94829,-0.36794,-31.94271,-0.89260,-44.72917
76.09160,-0.59968,-31.82864,-1.82339,-45.73781
76.28552,-0.61455,-31.55263,-1.32681,-46.56015
76.49780,-0.24929,-31.46774,1.00910,-46.10018
76.62783,-0.12501,-31.52831,4.84334,-43.81331
76.96514,-0.22695,-31.47586,5.75616,-41.03599
77.11436,-0.44879,-31.36416,9.15286,-36.44154
77.30685,-0.47594,-31.35185,7.28581,-32.90917
77.45583,-0.53621,-31.32151,3.80543,-31.05975
77.65515,-0.67825,-31.24996,1.00581,-30.65512
78.35511,-0.86492,-30.88635,3.07273,-29.23044
78.55326,-0.99544,-30.55145,4.90235,-26.87718
78.83444,-1.26297,-30.14682,5.93242,-24.02726
79.03365,-1.39777,-29.54026,6.57055,-20.83069
79.23149,-1.65773,-28.86949,5.26071,-18.25791
79.56817,-1.17141,-28.30735,0.68757,-18.04495
79.75978,-0.10450,-28.30444,1.30976,-17.52122
79.98690,-0.28302,-28.20737,2.49399,-16.38560
80.14451,-0.56770,-28.06437,3.54812,-14.77936
80.34656,-0.78529,-27.68600,3.42518,-13.22818
80.66290,-1.36164,-27.12561,2.33520,-12.15916
80.79786,-1.65761,-26.43936,3.62191,-10.42108
80.93815,-1.46589,-25.72824,3.25472,-8.81491
81.11190,-0.59610,-25.62731,1.97972,-7.83800
81.51587,0.65985,-25.98763,0.28442,-7.78819
81.72287,1.06085,-26.72288,0.78207,-7.52592
81.92244,1.08225,-27.27126,1.45307,-6.82937
82.11359,1.55484,-28.32030,1.68428,-5.99645
82.24741,2.29297,-29.50097,1.35767,-5.44315
82.44734,2.07129,-30.73430,-0.92815,-6.05794
82.64706,2.03072,-31.79511,-2.38809,-7.32288
82.85282,2.77507,-33.25203,-3.39247,-9.08229
83.03571,3.50862,-35.23873,-4.14959,-11.25936
83.24580,3.84696,-37.29551,-2.89773,-12.78135
83.37939,3.63168,-39.34455,-0.72416,-13.30905
83.54836,3.35480,-41.09574,0.36293,-13.13203
83.87694,2.84979,-42.73189,1.04604,-12.61291
84.12726,3.66994,-44.76984,0.50220,-12.53213
84.30796,4.56109,-47.10583,-0.07380,-12.64031
84.44090,4.10110,-49.29783,-0.16721,-12.86416
84.57369,2.70474,-50.75411,-0.05929,-12.98901
85.38956,-16.79937,-42.24611,5.98389,-10.11267
85.57262,-21.75354,-31.48428,7.19900,-6.65340
85.69857,-17.84885,-22.68836,5.62669,-3.85583
86.23679,3.41406,-24.78031,-1.77941,-4.89265
86.58145,3.55631,-26.61898,-1.76703,-5.92344
86.84638,3.53902,-28.49941,-1.73519,-6.80741
86.99031,1.13172,-29.17203,-1.62720,-7.65298
87.13859,-0.59712,-29.12152,-0.58386,-8.02594
87.34071,-1.65235,-28.32778,0.26991,-7.96015
87.47873,-1.63854,-27.53081,0.26744,-7.96629
87.68830,-1.66397,-26.70787,0.26904,-7.96547
87.83111,-1.62575,-25.91735,0.28483,-7.95749
88.06297,-1.68022,-25.07958,0.28456,-7.95772
88.29794,0.61224,-25.42910,0.17571,-8.01276
88.49189,0.57294,-25.93625,0.17641,-8.01179
88.74981,0.61319,-26.49682,0.19019,-8.00483
88.96636,0.57294,-27.01624,0.17641,-8.01187
89.15660,0.59955,-27.56992,0.15992,-8.02013
89.28770,0.59955,-28.10978,0.15992,-8.02004
89.49967,0.59955,-28.64978,0.15992,-8.02004
89.69023,0.61224,-29.19619,0.17571,-8.01206
89.91191,-0.54032,-29.15343,0.23786,-7.98072
90.12211,-1.63954,-28.33413,0.28381,-7.95784
90.42818,-1.69634,-27.50151,0.30030,-7.94976
90.56405,-1.62575,-26.72752,0.28483,-7.95767
90.70484,-1.68022,-25.88959,0.28456,-7.95772
90.89926,-1.68022,-25.07989,0.28456,-7.95772
91.15831,0.12787,-25.18385,0.20661,-7.99712
91.29364,1.03292,-25.90142,0.16016,-8.02017
91.42860,1.00630,-26.42300,0.17663,-8.01160
91.61322,1.00401,-26.96199,0.15995,-8.02011
91.77920,0.99123,-27.49554,0.17731,-8.01125
92.16636,1.01915,-28.04973,0.15912,-8.02054
92.35018,0.96572,-28.56257,0.14419,-8.02799
92.54920,1.01915,-29.12987,0.15912,-8.02036
94.62556,-1.47792,-28.40785,0.25339,-7.97280
94.87801,-1.46593,-27.88710,0.28547,-7.95710
95.02514,-1.46593,-27.34704,0.28547,-7.95727
95.27771,-1.46593,-26.80704,0.28547,-7.95727
95.42040,-1.47898,-26.26044,0.26987,-7.96515
95.61658,-1.46268,-25.72874,0.25423,-7.97297
95.82524,-0.30910,-25.77147,0.23784,-7.98116
95.96259,-0.28019,-25.78006,0.23947,-7.98026
96.09779,-0.22164,-25.80948,0.22134,-7.98943
96.41241,-0.26510,-25.78723,0.23877,-7.98052
96.64595,-0.22164,-25.80940,0.22134,-7.98942
96.86273,-0.22164,-25.80918,0.22134,-7.98933
96.99470,-0.22164,-25.80918,0.22134,-7.98933
97.19200,-0.22164,-25.80918,0.22134,-7.98933
97.39510,-0.26510,-25.78723,0.23877,-7.98052
97.70148,-0.22164,-25.80940,0.22134,-7.98942
97.89045,-0.22164,-25.80918,0.22134,-7.98933
98.10922,-0.22164,-25.80918,0.22134,-7.98933
98.24980,-0.26510,-25.78723,0.23877,-7.98052
98.45672,-0.22164,-25.80940,0.22134,-7.98942
98.64898,-0.22164,-25.80918,0.22134,-7.98933
98.96693,0.16607,-26.00499,0.19101,-8.00465
99.16573,0.18298,-26.28158,0.22132,-7.98919
99.30968,0.13950,-26.52953,0.20747,-7.99634
99.49044,0.16607,-26.81317,0.19101,-8.00458
99.68045,0.16607,-27.08303,0.19101,-8.00449
99.93814,0.16607,-27.35303,0.19101,-8.00449
100.08118,0.16607,-27.62303,0.19101,-8.00449
100.27766,0.16607,-27.89303,0.19101,-8.00449
100.48532,0.16607,-28.16303,0.19101,-8.00449
100.67215,0.16607,-28.43303,0.19101,-8.00449
100.80520,0.16607,-28.70303,0.19101,-8.00449
101.00367,0.12787,-28.95375,0.20661,-7.99662
101.16736,0.12787,-29.22393,0.20661,-7.99670
101.46481,-1.50685,-28.66852,0.28451,-7.95736
101.64926,-2.08465,-27.84483,0.22245,-7.98908
102.11342,-3.63045,-26.25721,0.36325,-7.91768
102.30286,-3.52887,-24.69606,0.36411,-7.73794
102.78084,-0.12289,-24.79512,0.22234,-7.62952
102.92658,-0.10678,-24.78669,0.20656,-7.63680
103.11569,-0.12159,-24.77913,0.22202,-7.62891
103.31101,-0.10678,-24.78668,0.20656,-7.63679
103.61538,-0.13568,-24.77202,0.23784,-7.62093
103.75158,-0.10770,-24.78628,0.22301,-7.62856
103.90170,-0.13568,-24.77202,0.23784,-7.62101
104.17317,-0.13568,-24.77216,0.23784,-7.62108
104.47340,-0.13568,-24.77216,0.23784,-7.62108
104.66049,-0.13568,-24.77216,0.23784,-7.62108
104.79290,-0.13568,-24.77216,0.23784,-7.62108
104.99158,-0.13568,-24.77216,0.23784,-7.62108
105.18376,-0.13568,-24.77216,0.23784,-7.62108
105.33147,-0.12176,-24.77919,0.23869,-7.62065
105.56059,-0.09267,-24.79380,0.22217,-7.62900
105.72903,-0.13568,-24.77196,0.23784,-7.62101
106.01941,-0.13568,-24.77216,0.23784,-7.62108
106.15891,-0.13568,-24.77216,0.23784,-7.62108
106.36484,-0.13568,-24.77216,0.23784,-7.62108
106.49477,-0.13568,-24.77216,0.23784,-7.62108
106.63100,-0.12176,-24.77919,0.23869,-7.62065
106.88229,-0.13568,-24.77209,0.23784,-7.62109
107.07326,-0.13568,-24.77216,0.23784,-7.62108
107.31186,-0.13568,-24.77216,0.23784,-7.62108
107.44508,-0.13568,-24.77216,0.23784,-7.62108
107.64199,-0.13568,-24.77216,0.23784,-7.62108
107.83197,-0.09104,-24.79469,0.22065,-7.62976
108.02813,-0.13568,-24.77195,0.23784,-7.62100
108.31075,-0.13568,-24.77216,0.23784,-7.62108
108.44297,-0.13568,-24.77216,0.23784,-7.62108
108.63800,-0.13568,-24.77216,0.23784,-7.62108
108.89936,-0.13568,-24.77216,0.23784,-7.62108
109.27555,-0.13568,-24.77216,0.23784,-7.62108
109.50124,-0.13568,-24.77216,0.23784,-7.62108
109.77053,-0.13568,-24.77216,0.23784,-7.62108
109.97530,-0.13568,-24.77216,0.23784,-7.62108
110.22255,-0.13568,-24.77216,0.23784,-7.62108
110.51048,-0.13568,-24.77216,0.23784,-7.62108
110.69918,-0.12176,-24.77918,0.23869,-7.62065
110.89974,-0.13568,-24.77210,0.23784,-7.62109
111.12654,-0.13568,-24.77216,0.23784,-7.62108
111.26662,-0.13568,-24.77216,0.23784,-7.62108
111.48427,-0.13568,-24.77216,0.23784,-7.62108
111.67662,-0.13568,-24.77216,0.23784,-7.62108
111.87372,-0.13568,-24.77216,0.23784,-7.62108
112.19293,-0.13568,-24.77216,0.23784,-7.62108
112.46309,-0.13568,-24.77216,0.23784,-7.62108
112.60347,-0.13568,-24.77216,0.23784,-7.62108
112.80447,-0.13568,-24.77216,0.23784,-7.62108
112.93802,-0.13568,-24.77216,0.23784,-7.62108
113.16233,-0.09401,-24.79318,0.22213,-7.62900
113.37829,-0.13568,-24.77198,0.23784,-7.62101
113.60525,-0.12176,-24.77918,0.23869,-7.62065
113.77496,-0.13568,-24.77210,0.23784,-7.62109
114.03065,-0.13568,-24.77216,0.23784,-7.62108
114.30422,-0.13568,-24.77216,0.23784,-7.62108
114.44831,-0.12176,-24.77918,0.23869,-7.62065
114.65394,-0.13568,-24.77210,0.23784,-7.62109
114.85291,-0.13568,-24.77216,0.23784,-7.62108
115.04937,-0.13568,-24.77216,0.23784,-7.62108
115.25166,-0.13568,-24.77216,0.23784,-7.62108
115.45762,-0.12176,-24.77918,0.23869,-7.62065
115.66960,-0.13568,-24.77210,0.23784,-7.62109
115.80217,-0.12176,-24.77918,0.23869,-7.62065
115.99464,-0.13568,-24.77210,0.23784,-7.62109
116.19790,-0.12176,-24.77918,0.23869,-7.62065
116.39385,-0.13568,-24.77210,0.23784,-7.62109
116.67511,-0.12176,-24.77918,0.23869,-7.62065
116.82195,-0.13568,-24.77210,0.23784,-7.62109
117.08817,-0.13568,-24.77216,0.23784,-7.62108
117.22296,-0.13568,-24.77216,0.23784,-7.62108
117.36333,-0.13568,-24.77216,0.23784,-7.62108
117.61546,-0.07887,-24.80081,0.22129,-7.62942
117.80809,-0.12176,-24.77894,0.23869,-7.62058
117.94681,-0.13568,-24.77210,0.23784,-7.62109
118.13309,-0.12176,-24.77918,0.23869,-7.62065
118.28349,-0.13568,-24.77210,0.23784,-7.62109
118.46564,-0.13568,-24.77216,0.23784,-7.62108
118.66459,-0.13568,-24.77216,0.23784,-7.62108
118.88809,-0.09401,-24.79317,0.22213,-7.62900
119.19360,-0.13568,-24.77198,0.23784,-7.62102
119.36921,-0.07887,-24.80080,0.22129,-7.62942
119.57445,-0.13568,-24.77192,0.23784,-7.62101
119.83212,-0.13568,-24.77216,0.23784,-7.62108
120.07142,-0.09401,-24.79317,0.22213,-7.62900
120.31037,-0.09401,-24.79299,0.22213,-7.62893
120.59656,-0.13568,-24.77199,0.23784,-7.62102
120.80784,-0.12176,-24.77918,0.23869,-7.62065
121.01846,-0.09401,-24.79311,0.22213,-7.62900
121.28165,-0.09401,-24.79299,0.22213,-7.62893
121.65682,-0.13568,-24.77199,0.23784,-7.62102
121.82909,-0.12176,-24.77918,0.23869,-7.62065
122.04548,-0.09401,-24.79311,0.22213,-7.62900
122.25792,-0.07887,-24.80063,0.22129,-7.62936
122.52041,-0.12176,-24.77895,0.23869,-7.62059
122.69555,-0.12176,-24.77912,0.23869,-7.62066
122.93737,-0.13568,-24.77210,0.23784,-7.62109
123.12616,-0.13568,-24.77216,0.23784,-7.62108
123.26339,-0.07887,-24.80080,0.22129,-7.62942
123.49428,-0.13568,-24.77193,0.23784,-7.62101
123.68403,-0.13568,-24.77216,0.23784,-7.62108
123.89960,-0.07887,-24.80079,0.22129,-7.62942
124.25590,-0.09401,-24.79293,0.22213,-7.62893
124.45657,-0.13568,-24.77199,0.23784,-7.62102
124.64998,-0.13568,-24.77216,0.23784,-7.62108
124.79322,-0.13568,-24.77216,0.23784,-7.62108
125.03529,-0.07887,-24.80079,0.22129,-7.62942
125.18212,-0.13568,-24.77193,0.23784,-7.62102
125.37930,-0.09401,-24.79316,0.22213,-7.62900
125.58819,-0.12176,-24.77901,0.23869,-7.62059
125.84775,-0.02107,-24.82987,0.22129,-7.62942
126.00438,-0.04899,-24.81539,0.17548,-7.65244
126.19781,-0.02007,-24.83008,0.23783,-7.62084
126.38403,0.03674,-24.85859,0.22129,-7.62942
126.65647,0.02159,-25.12074,0.22213,-7.62893
126.87553,0.02159,-25.39080,0.22213,-7.62894
