Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
10.39215,-14.50477,135.00000,1.78841,-10.05524
10.55815,-15.03638,135.00000,6.41489,-8.02408
10.75606,-16.00800,135.00000,12.05530,-4.32609
10.95126,-17.31188,135.00000,13.60961,-0.37454
11.16244,-17.95696,135.00000,10.84593,2.63950
11.30945,-18.64655,135.00000,8.08762,4.87312
11.47487,-18.88009,135.00000,3.92484,5.92862
11.64991,-18.87056,135.00000,1.45131,6.13170
11.78719,-18.98595,135.00000,0.46972,6.23593
11.91411,-19.22771,135.00000,-0.30762,6.00814
12.04033,-19.31905,135.00000,-0.29429,5.85205
12.16235,-19.40961,135.00000,-0.35522,5.65193
12.28635,-19.49713,135.00000,-0.46389,5.43818
12.41336,-19.59919,135.00000,-0.52581,5.24076
12.53825,-19.67568,135.00000,-0.55659,5.05229
12.66104,-19.78852,135.00000,-0.50897,4.88844
12.78238,-19.81427,135.00000,-0.50666,4.70806
12.90738,-19.80229,135.00000,-0.50815,4.52752
13.04067,-19.78852,135.00000,-0.50897,4.34729
13.18429,-19.76667,135.00000,-0.54077,4.15705
13.32659,-19.59646,135.00000,-0.80602,3.89222
13.44992,-19.53373,135.00000,-1.03982,3.46284
13.57517,-19.80141,135.00000,-0.81968,3.17896
13.70165,-19.86915,135.00000,0.30097,3.17483
13.82686,-19.72862,135.00000,0.84600,3.32563
13.94770,-19.51348,135.00000,0.76709,3.46843
14.07446,-19.43610,135.00000,0.67316,3.61994
14.19994,-19.52495,135.00000,0.79731,3.84182
14.32625,-19.62748,135.00000,0.92231,4.05931
14.44953,-19.62671,135.00000,0.90800,4.23210
14.57268,-19.47847,135.00000,0.87812,4.40282
14.70110,-19.51125,135.00000,0.79836,4.55788
14.82855,-19.41438,135.00000,0.69023,4.70488
14.95196,-19.43198,135.00000,0.64304,4.87197
15.07404,-19.46182,135.00000,0.67354,5.06267
15.20215,-19.44785,135.00000,0.54993,5.20254
15.33204,-19.30847,135.00000,0.25646,5.11120
15.45649,-18.55068,135.00000,-2.21165,4.32860
16.91175,-16.66855,135.00000,-16.58472,-0.91038
17.06547,-17.23931,135.00000,-14.74535,-5.47127
17.19136,-17.48282,135.00000,-10.28594,-8.58796
17.31370,-17.72819,135.00000,-4.62533,-9.92952
17.43353,-17.82841,135.00000,-0.32433,-10.10329
17.55900,-17.98279,135.00000,0.48584,-10.10041
17.68311,-17.99693,135.00000,0.57756,-10.08517
17.81505,-18.01689,135.00000,0.65533,-10.06209
17.94148,-18.08874,135.00000,0.65584,-9.88324
18.06633,-18.05165,135.00000,0.63980,-9.70833
18.19166,-17.95171,135.00000,0.59185,-9.54324
18.31565,-18.01447,135.00000,0.62324,-9.53251
18.43703,-17.95756,135.00000,-0.40533,-9.67834
18.57727,-17.42585,135.00000,-3.68962,-10.87992
18.70382,-16.19409,135.00000,-9.29724,-13.85912
18.83291,-15.71147,135.00000,-9.93421,-16.85041
19.08978,-16.01213,135.00000,-6.47299,-18.80750
19.21331,-16.14914,135.00000,-6.20715,-20.75800
19.33723,-16.12403,135.00000,-4.55094,-22.21959
19.48755,-16.35812,135.00000,-1.73226,-22.79629
19.62237,-16.43542,135.00000,-0.22444,-22.90428
19.74611,-16.42501,135.00000,-0.31166,-23.13482
19.87360,-16.45926,135.00000,0.90295,-22.93078
20.00468,-16.55311,135.00000,0.94935,-22.75450
20.13787,-16.54966,135.00000,0.85599,-22.60459
20.26840,-16.58727,135.00000,0.80964,-22.43779
20.39745,-16.57577,135.00000,0.73118,-22.28180
20.52049,-16.51164,135.00000,0.59175,-22.14451
20.64308,-16.48166,135.00000,0.60773,-22.13745
20.76923,-16.51416,135.00000,0.67711,-21.93587
20.89601,-16.43196,135.00000,0.71555,-21.74478
21.02020,-16.43258,135.00000,0.93380,-21.49674
21.16550,-16.39811,135.00000,0.97438,-21.30711
21.29737,-16.31178,135.00000,0.93231,-21.14090
21.42317,-16.33695,135.00000,1.07358,-20.91595
21.54577,-16.55240,135.00000,2.20549,-20.38259
22.78572,-20.82177,135.00000,18.65022,-14.70842
22.99042,-20.33953,135.00000,16.89430,-9.71462
23.12153,-20.25068,135.00000,8.85382,-7.16818
23.41623,-20.32123,135.00000,0.01297,-7.30937
23.53772,-20.33684,135.00000,0.07653,-7.35623
23.66497,-20.41217,135.00000,0.35599,-7.26966
23.79281,-20.46268,135.00000,0.41832,-7.25372
23.91376,-20.58949,135.00000,0.48480,-7.23372
24.04233,-20.64723,135.00000,0.57935,-7.20502
24.16921,-20.74768,135.00000,0.57974,-7.20607
24.29693,-20.76616,135.00000,0.55859,-7.21269
24.42756,-20.81399,135.00000,0.51269,-7.22676
24.55991,-20.86399,135.00000,0.51285,-7.22614
24.68224,-20.94916,135.00000,0.47273,-7.23867
24.80732,-20.86344,135.00000,0.42350,-7.25355
24.93763,-20.74942,135.00000,0.36170,-7.27223
25.08881,-20.60036,135.00000,0.35743,-7.27282
25.22145,-20.66055,135.00000,0.39152,-7.26214
25.34953,-20.61547,135.00000,0.35682,-7.27336
25.47092,-20.64029,135.00000,0.29458,-7.29236
25.59696,-20.82583,135.00000,0.37639,-7.26612
25.72218,-21.00459,135.00000,0.70098,-7.16592
25.84359,-21.23787,135.00000,0.84619,-6.94446
25.97637,-21.13936,135.00000,0.56119,-6.85494
26.10420,-21.21096,135.00000,0.45602,-6.88440
26.22819,-21.18573,135.00000,0.39325,-6.90274
26.35425,-21.18732,135.00000,0.53458,-6.85802
26.47624,-20.93613,135.00000,0.39223,-6.90394
26.61141,-20.79004,135.00000,0.36099,-6.91205
26.73588,-20.74737,135.00000,0.45513,-6.88241
26.86964,-20.52483,135.00000,0.32433,-6.92416
26.99575,-20.35837,135.00000,-0.45256,-7.16440
27.37408,-18.76371,135.00000,-16.43859,-12.30677
27.50674,-19.03552,135.00000,-17.07730,-17.55016
27.63468,-19.16888,135.00000,-13.19681,-21.55692
27.77024,-19.18688,135.00000,-6.92896,-23.61098
27.89777,-19.62247,135.00000,-3.24816,-24.69487
28.03145,-19.64062,135.00000,-1.01230,-25.11976
28.15697,-19.65945,135.00000,0.26382,-25.10726
28.28099,-19.63312,135.00000,0.40225,-25.07786
28.40535,-19.71994,135.00000,0.37024,-25.08927
28.54103,-19.70523,135.00000,0.35586,-25.09339
28.66913,-19.70612,135.00000,0.66683,-24.99670
28.80667,-20.10326,135.00000,3.12794,-24.05599
28.93423,-20.86249,135.00000,8.61213,-21.47950
29.06254,-21.71252,135.00000,13.05422,-17.63788
29.19304,-22.51874,135.00000,15.53682,-12.95344
29.31309,-22.93051,135.00000,13.79925,-8.83801
29.45654,-23.27422,135.00000,9.88259,-6.07511
29.58949,-23.56042,135.00000,5.35253,-4.56017
29.71820,-23.62764,135.00000,2.47692,-3.96595
29.84908,-23.63834,135.00000,0.78504,-3.92149
29.97310,-23.77823,135.00000,0.64806,-3.76695
30.10622,-23.97988,135.00000,0.16635,-3.73490
30.23295,-23.96573,135.00000,-0.47054,-3.92748
30.36691,-23.71776,135.00000,-3.15108,-4.93180
30.61152,-22.01885,135.00000,-16.70813,-10.18530
31.86732,-22.53289,135.00000,-14.96219,-14.73222
32.11386,-24.66071,135.00000,4.73239,-13.15630
32.23424,-25.51134,135.00000,8.67557,-10.68063
32.37005,-25.71884,135.00000,10.23115,-7.71624
32.51124,-25.82714,135.00000,8.13568,-5.31863
32.63736,-25.98260,135.00000,5.38245,-3.81057
32.76383,-26.03371,135.00000,1.94470,-3.40807
32.89562,-25.96391,135.00000,0.90668,-3.15746
33.02831,-26.04262,135.00000,0.25664,-3.16891
33.15535,-26.06286,135.00000,0.21232,-3.17671
33.28751,-26.11068,135.00000,0.14696,-3.19650
33.43700,-26.20737,135.00000,0.24394,-3.16595
33.57167,-26.34750,135.00000,0.14959,-3.19597
33.76994,-26.32237,135.00000,-0.12865,-3.28107
33.97276,-26.17562,135.00000,-0.45760,-3.56018
34.15034,-25.96982,135.00000,-0.80210,-3.84366
34.28698,-25.50571,135.00000,-1.49960,-4.41598
34.41999,-24.98444,135.00000,-2.32468,-5.20460
34.57018,-24.53158,135.00000,-2.83319,-6.07437
34.71352,-24.51977,135.00000,-2.99514,-7.01994
34.84476,-24.05996,135.00000,-3.49892,-8.07401
35.09480,-22.09979,135.00000,-8.11562,-10.57415
35.23165,-21.43356,135.00000,-12.54596,-14.42151
35.36332,-21.12784,135.00000,-13.03045,-18.49324
35.49040,-21.24148,135.00000,-10.27398,-21.59889
35.62505,-21.22306,135.00000,-7.16866,-23.72445
35.76011,-21.12713,135.00000,-3.82997,-24.88098
35.89191,-21.42456,135.00000,-1.58006,-25.47521
36.02073,-21.39993,135.00000,-0.33744,-25.65088
36.16349,-21.48944,135.00000,0.23824,-25.66375
36.29862,-21.41846,135.00000,0.88941,-25.46780
36.43486,-21.44056,135.00000,0.95147,-25.27405
36.56331,-21.51291,135.00000,1.07794,-25.05558
36.70051,-21.54631,135.00000,4.02382,-23.96877
36.83798,-22.29877,135.00000,10.43200,-20.93821
36.97248,-22.96212,135.00000,15.43052,-16.39028
37.10107,-23.63448,135.00000,15.43850,-11.92838
37.23434,-23.92921,135.00000,11.64426,-8.59729
37.36927,-24.08892,135.00000,7.22328,-6.50851
37.49553,-24.03957,135.00000,2.63242,-5.90701
37.62484,-24.14653,135.00000,0.55177,-5.79106
37.75807,-24.21457,135.00000,-0.14539,-5.98916
37.88941,-24.12893,135.00000,-0.26818,-6.20143
38.01999,-24.11871,135.00000,-0.28685,-6.38620
38.14430,-24.17656,135.00000,-0.22521,-6.54708
38.28127,-24.11023,135.00000,-2.56344,-7.44736
38.40391,-23.50724,135.00000,-7.88872,-9.96821
38.54055,-22.90269,135.00000,-13.88826,-14.29318
38.66380,-22.64831,135.00000,-15.82380,-19.16216
38.80211,-22.49297,135.00000,-13.37849,-23.25464
38.93103,-22.98397,135.00000,-9.68143,-26.27594
39.08854,-23.11397,135.00000,-4.82458,-27.69010
39.25255,-23.31728,135.00000,-1.24980,-28.06762
39.38249,-23.35496,135.00000,0.27967,-27.98445
39.51686,-23.35755,135.00000,0.72875,-27.85797
39.63937,-23.42897,135.00000,1.86092,-27.33316
39.76617,-23.77170,135.00000,6.72451,-25.30596
39.90954,-24.31411,135.00000,13.10804,-21.39960
40.15706,-26.41268,135.00000,17.06597,-16.27064
40.29519,-26.80609,135.00000,18.08635,-10.94650
40.42509,-26.94435,135.00000,13.07149,-7.09577
40.55408,-26.97048,135.00000,7.56194,-4.97218
40.67921,-27.11980,135.00000,2.49741,-4.32813
40.80135,-27.13963,135.00000,0.47397,-4.37269
40.93492,-27.17116,135.00000,-0.93272,-4.79012
41.05913,-27.20215,135.00000,-0.93286,-5.13986
41.18829,-27.19915,135.00000,-1.03945,-5.53261
41.31454,-27.27835,135.00000,-1.05493,-5.89659
41.44158,-27.29043,135.00000,-1.10358,-6.27143
41.56796,-27.32466,135.00000,-1.21211,-6.66441
41.69586,-27.30947,135.00000,-1.30267,-7.23145
41.82216,-27.29063,135.00000,-0.93226,-7.65702
41.96743,-27.37975,135.00000,-0.37398,-7.84820
42.09260,-27.31554,135.00000,0.07274,-7.89499
42.22867,-27.38242,135.00000,0.02481,-7.91290
42.35844,-27.38507,135.00000,0.16274,-7.87020
42.49270,-25.84838,135.00000,0.62132,-7.73037
42.62456,-23.38233,135.00000,1.15519,-7.38969
42.77025,-21.80843,135.00000,1.81966,-7.00944
42.89645,-20.59085,135.00000,2.13803,-6.37636
43.02781,-19.55020,135.00000,2.21504,-5.81495
43.22209,-18.84201,135.00000,1.90274,-5.37134
43.38742,-18.21202,135.00000,1.13925,-5.06350
43.52055,-17.96881,135.00000,-0.23651,-5.30044
43.64917,-17.83677,135.00000,-0.64542,-5.59643
43.78364,-17.93092,135.00000,-1.17418,-6.11588
43.91366,-18.12118,135.00000,-1.14564,-6.46350
44.04548,-18.04907,135.00000,-1.01702,-6.78423
44.17978,-17.98577,135.00000,-0.98702,-7.13590
44.31537,-18.16580,135.00000,-0.95395,-7.48596
44.44752,-18.28878,135.00000,-1.00529,-7.86194
44.57446,-18.18014,135.00000,-1.12631,-8.25871
44.70801,-18.21949,135.00000,-0.52032,-8.43203
44.83260,-18.27412,135.00000,0.44436,-8.32024
45.02204,-18.26137,135.00000,0.41441,-8.33588
45.16813,-18.25811,135.00000,0.37969,-8.34632
45.31780,-18.22068,135.00000,0.42928,-8.33089
45.45061,-18.21160,135.00000,0.32157,-8.36424
45.59725,-18.16970,135.00000,0.28840,-8.37370
45.79384,-18.30749,135.00000,0.44444,-8.32565
45.98598,-18.33334,135.00000,0.44403,-8.32679
46.18092,-18.42567,135.00000,0.34996,-8.35562
46.32999,-18.48268,135.00000,0.46153,-8.32082
46.45892,-18.54974,135.00000,0.47551,-8.31726
46.58876,-18.57328,135.00000,0.66410,-8.25956
46.71643,-18.47066,135.00000,0.55422,-8.11444
46.84686,-18.33927,135.00000,0.38355,-8.16603
46.97433,-18.24859,135.00000,0.30530,-8.18891
47.10972,-18.23651,135.00000,0.33592,-8.17903
47.23756,-18.21255,135.00000,0.47493,-8.13664
47.36616,-17.92025,135.00000,-0.24235,-8.35725
47.50713,-16.94379,135.00000,-3.29213,-9.46690
47.63062,-15.75876,135.00000,-6.71378,-11.57569
47.75767,-15.01461,135.00000,-8.93729,-14.39516
48.00654,-14.36387,135.00000,-7.37992,-16.60424
48.12814,-14.33417,135.00000,-8.33227,-19.24562
48.25803,-14.50546,135.00000,-5.30768,-20.83350
48.41328,-14.81949,135.00000,-2.33360,-21.56165
48.54960,-15.09276,135.00000,-0.20545,-21.64848
48.67737,-15.24970,135.00000,0.34395,-21.67343
48.80603,-15.33426,135.00000,0.55811,-21.61125
48.93017,-15.42684,135.00000,0.52834,-21.62168
49.06123,-15.46581,135.00000,0.56317,-21.61084
49.18491,-15.53112,135.00000,0.56315,-21.61106
49.32269,-15.54562,135.00000,0.59389,-21.60165
49.45747,-15.54495,135.00000,0.59663,-21.60099
49.58805,-15.55292,135.00000,0.52851,-21.62186
49.72500,-15.51193,135.00000,0.55785,-21.61247
49.85537,-15.47757,135.00000,0.59483,-21.60133
49.98283,-15.55044,135.00000,0.62083,-21.59359
50.11100,-15.57762,135.00000,0.62166,-21.41350
50.23888,-15.58505,135.00000,0.55838,-21.25286
50.36051,-15.53133,135.00000,0.59493,-21.24130
50.49111,-15.59415,135.00000,2.04039,-20.79930
50.62091,-16.16741,135.00000,7.10915,-18.71721
50.75149,-16.95525,135.00000,11.50686,-15.24195
50.88512,-18.12177,135.00000,15.14642,-10.73462
51.01054,-19.02810,135.00000,13.55116,-6.74403
51.13747,-19.76046,135.00000,9.45079,-4.02882
51.26353,-20.01455,135.00000,5.16308,-2.61617
51.38998,-20.08478,135.00000,1.78309,-2.18480
51.52760,-20.12097,135.00000,-0.51055,-2.50652
51.66154,-20.20564,135.00000,-0.81987,-2.76776
51.79105,-20.15250,135.00000,-0.91346,-3.15458
51.91819,-20.16730,135.00000,-0.92879,-3.51873
52.04626,-20.20637,135.00000,-0.96137,-3.88860
52.17361,-20.30858,135.00000,-0.88430,-4.22485
52.29829,-20.37160,135.00000,-0.86817,-4.58036
52.43245,-20.35580,135.00000,-0.95104,-4.96579
52.57536,-20.27982,135.00000,-1.07734,-5.36392
52.70805,-20.23441,135.00000,-0.29297,-5.48343
52.83434,-20.17914,135.00000,-0.33025,-5.67929
52.95992,-20.15608,135.00000,-0.26832,-5.84014
53.08791,-20.20708,135.00000,-0.29301,-6.02804
53.24052,-20.19715,135.00000,0.65723,-5.91748
53.37201,-20.04389,135.00000,0.47814,-5.79757
53.51320,-20.11695,135.00000,0.45546,-5.80349
53.64550,-20.13232,135.00000,0.47115,-5.79857
53.77175,-20.13211,135.00000,0.52528,-5.78211
53.89508,-20.11804,135.00000,0.54064,-5.77772
54.05327,-20.09496,135.00000,0.43891,-5.80889
54.18943,-20.28683,135.00000,0.78076,-5.70388
54.32612,-20.85483,135.00000,2.82834,-4.90019
54.45714,-22.32870,135.00000,6.06949,-3.20130
54.58748,-23.69623,135.00000,9.00088,-0.52363
54.72581,-24.70241,135.00000,9.96301,2.45418
54.86398,-25.63071,135.00000,8.57161,4.90387
54.99718,-26.10442,135.00000,5.20955,6.40453
55.12147,-25.70270,135.00000,1.96776,6.87268
55.25009,-25.35165,135.00000,-1.33271,6.42227
55.37387,-25.32129,135.00000,-1.85812,5.73972
55.51522,-25.35983,135.00000,-1.54988,5.11670
55.64535,-25.37333,135.00000,-1.38176,4.62638
55.77180,-25.38288,135.00000,-1.28702,4.11440
55.89415,-25.38382,135.00000,-1.33267,3.55995
56.01912,-25.18706,135.00000,-1.30190,3.02960
56.16514,-24.54199,135.00000,-3.35279,1.86321
56.29357,-22.73960,135.00000,-10.08652,-1.26184
56.56116,-20.59606,135.00000,-16.26690,-6.35285
56.84703,-20.24834,135.00000,-12.55882,-10.22808
56.99415,-20.45298,135.00000,-12.38002,-13.97306
57.20198,-20.20587,135.00000,-8.75959,-16.64889
57.40736,-20.14613,135.00000,-4.31815,-18.01224
57.59052,-20.41392,135.00000,-1.39201,-18.58236
57.72854,-20.42503,135.00000,-0.80047,-18.95707
57.86141,-20.54419,135.00000,-0.28999,-19.16435
58.05656,-20.56882,135.00000,0.33467,-19.15637
58.19019,-20.75454,135.00000,0.41345,-19.13556
58.32293,-20.84493,135.00000,0.55271,-19.09347
58.45670,-20.83163,135.00000,0.52213,-19.10352
58.59335,-20.85392,135.00000,0.52123,-19.10364
58.72222,-20.94328,135.00000,0.63107,-19.07012
58.86099,-20.94328,135.00000,0.63107,-18.89068
59.01475,-20.95879,135.00000,0.58475,-18.72481
59.14879,-20.86426,135.00000,0.64533,-18.70609
59.28230,-20.75281,135.00000,0.59922,-18.54047
59.40857,-20.73152,135.00000,0.83211,-18.46919
59.54299,-21.12175,135.00000,3.62998,-17.43691
59.67576,-22.39317,135.00000,9.60812,-14.54751
59.81017,-24.64222,135.00000,16.33654,-9.64529
59.94469,-26.02140,135.00000,17.36603,-4.50504
60.07574,-26.55601,135.00000,12.81167,-0.85924
60.20620,-26.65957,135.00000,6.90420,1.14182
60.33177,-27.02868,135.00000,2.00116,1.65597
60.46434,-27.16172,135.00000,-0.39580,1.48937
60.59835,-27.17798,135.00000,-1.36640,1.02528
60.73445,-27.14611,135.00000,-1.38422,0.48465
60.86417,-27.11054,135.00000,-1.49235,-0.08824
60.99401,-27.13469,135.00000,-1.46173,-0.61837
61.14382,-27.10324,135.00000,-1.41615,-1.14462
61.27650,-27.11350,135.00000,-1.24536,-1.63277
61.40510,-27.18298,135.00000,-0.93639,-2.07941
61.53325,-27.19945,135.00000,1.66323,-1.64836
