Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
26.88380,2.24092,-3.28527,0.11596,-5.52230
27.01809,2.38580,-4.70558,0.13098,-5.51423
27.15190,2.48699,-6.10536,0.13179,-5.51409
27.35048,1.33394,-6.85589,0.14609,-5.50670
27.78186,-0.82031,-6.57108,0.27110,-5.44220
27.92899,-0.80555,-6.34749,0.27041,-5.44481
28.13417,-0.80555,-6.07722,0.27041,-5.44480
28.27104,-0.80555,-5.80722,0.27041,-5.44480
28.46410,-0.80555,-5.53722,0.27041,-5.44480
28.60344,-0.80555,-5.26722,0.27041,-5.44480
28.79669,-0.80555,-4.99722,0.27041,-5.44480
28.99842,-0.80555,-4.72722,0.27041,-5.44480
29.13662,-0.80555,-4.45722,0.27041,-5.44480
29.27290,-0.80555,-4.18722,0.27041,-5.44480
29.49338,-0.82031,-3.90960,0.27110,-5.44444
29.66312,-0.80555,-3.64747,0.27041,-5.44481
30.04216,-0.80485,-3.37759,0.28527,-5.43712
30.23590,-0.78989,-3.11530,0.25488,-5.45306
30.42731,-0.80485,-2.83733,0.28527,-5.43687
30.62873,-0.80485,-2.56758,0.28527,-5.43737
30.79787,-0.80485,-2.29758,0.28527,-5.43737
31.25094,0.45107,-2.67563,0.20886,-5.47679
31.41054,0.46580,-2.93314,0.20818,-5.47592
31.60448,0.45107,-3.19530,0.20886,-5.47556
31.85146,0.48148,-3.48122,0.22368,-5.46793
32.06948,0.45107,-3.73506,0.20886,-5.47580
32.23628,0.45107,-4.00553,0.20886,-5.47557
32.43301,0.46580,-4.28313,0.20818,-5.47592
32.57575,0.46580,-4.55290,0.20818,-5.47591
32.76387,0.46580,-4.82290,0.20818,-5.47591
33.02442,0.45107,-5.08531,0.20886,-5.47556
33.16047,0.45107,-5.35553,0.20886,-5.47557
33.36536,0.45107,-5.62553,0.20886,-5.47557
33.54517,0.48148,-5.91119,0.22368,-5.46794
33.74760,0.48148,-6.18074,0.22368,-5.46816
33.94736,0.46580,-6.44267,0.20818,-5.47614
34.47468,-0.78916,-6.06722,0.26969,-5.44426
34.68373,-0.78916,-5.81542,0.26969,-5.44516
34.87953,-0.80485,-5.53735,0.28527,-5.43714
35.35276,-0.78916,-5.27564,0.26969,-5.44538
35.61193,-0.78916,-5.00542,0.26969,-5.44516
35.89547,0.12071,-5.20303,0.20838,-5.47666
36.09701,6.91968,-8.95402,-0.15978,-5.66499
36.29529,14.37509,-16.47025,-0.65876,-6.09625
36.43766,12.82821,-23.13288,-0.60378,-6.42113
36.63630,7.96559,-27.13643,-0.38015,-6.66702
36.82298,0.25866,-27.29468,-0.01288,-6.84145
37.15627,-3.57923,-25.69874,0.21003,-6.91199
37.36452,-4.97789,-23.41234,0.28670,-6.87562
37.58664,-4.95113,-21.01479,0.28684,-6.87658
37.94782,-1.02839,-20.59749,0.08404,-6.98065
50.49428,-0.23294,-20.68141,0.05181,-6.99442
51.41020,-0.17180,-20.70469,0.03621,-7.00205
53.12606,-0.17180,-20.70410,0.03621,-7.00189
55.21854,-0.17180,-20.70410,0.03621,-7.00189
55.60158,-0.17180,-20.70410,0.03621,-7.00189
55.75023,-0.17180,-20.70410,0.03621,-7.00189
56.15478,-0.17180,-20.70410,0.03621,-7.00189
56.47417,-0.23294,-20.67299,0.05181,-6.99396
56.60456,-0.23130,-20.67437,0.03710,-7.00158
56.73552,-0.24834,-20.66568,0.05287,-6.99342
56.91652,-0.19843,-20.69122,0.03608,-7.00211
57.10952,-0.00966,-20.78682,0.03496,-7.00253
57.37020,0.03269,-20.80671,0.03606,-7.00196
57.50599,0.00260,-21.06104,0.01921,-7.01054
57.78670,0.00038,-21.33017,0.02224,-7.00885
57.95868,0.01596,-21.60812,0.02089,-7.00957
58.16639,0.01596,-21.87798,0.02089,-7.00956
58.37982,0.00038,-22.14006,0.02224,-7.00887
58.57602,0.01596,-22.41812,0.02089,-7.00957
58.80581,0.00383,-22.68181,0.00498,-7.01765
59.09899,0.00038,-22.95016,0.02224,-7.00873
59.36823,0.01596,-23.22811,0.02089,-7.00957
59.58453,-0.03071,-23.47425,0.03645,-7.00165
59.74271,-0.07003,-23.45466,0.05044,-6.99466
59.96403,-0.01758,-23.48165,0.03882,-7.00069
60.10085,-0.07003,-23.45455,0.05044,-6.99468
60.30101,-0.07003,-23.45499,0.05044,-6.99478
60.49698,-0.01758,-23.48164,0.03882,-7.00069
60.75775,0.00038,-23.49034,0.02224,-7.00902
60.90212,-0.02509,-23.74724,0.03606,-7.00186
61.13320,-0.07221,-23.72351,0.05330,-6.99321
61.33310,-0.08747,-23.71614,0.03489,-7.00270
61.52142,-0.07003,-23.72513,0.05044,-6.99465
61.78469,-0.01163,-23.75466,0.03770,-7.00125
61.92606,-1.08466,-23.20901,0.06717,-6.98618
62.13497,-1.28336,-22.57672,0.11269,-6.96329
62.32335,-1.21295,-22.07409,0.08461,-6.97792
62.58637,-1.28849,-21.49515,0.08162,-6.97921
62.72247,-1.24236,-20.97919,0.09981,-6.96995
62.91848,-1.21295,-20.45376,0.08461,-6.97782
63.05355,-1.24236,-19.89858,0.09981,-6.96997
63.25371,-1.21295,-19.37376,0.08461,-6.97781
63.57246,-1.08617,-18.89791,0.08405,-6.97798
63.73879,1.63168,-19.73716,-0.05698,-7.04959
63.94509,1.63338,-20.79671,-0.07415,-7.23721
64.07488,1.63168,-21.87583,-0.05698,-7.40835
64.28480,1.63338,-22.95671,-0.07415,-7.59721
64.49172,0.59423,-23.50906,-0.01225,-7.74565
64.84458,-0.82630,-23.33590,0.89283,-7.46661
64.99670,-1.25977,-22.85678,1.01699,-7.05055
65.21802,-1.24729,-22.32645,1.00126,-6.69949
65.43902,-1.25977,-21.78002,1.01699,-6.33139
65.66128,-1.25977,-21.24011,1.01699,-5.97151
65.83244,-1.24627,-20.70697,1.01565,-5.61218
66.01763,-1.22940,-20.17543,0.99972,-5.26026
66.21774,-1.24327,-19.62826,0.99854,-4.90074
66.50598,-1.25459,-19.08262,0.29866,-4.89593
66.70789,1.04361,-19.70903,0.06718,-5.00815
66.89761,1.05692,-20.23856,0.03502,-5.02273
67.02735,1.05692,-20.77846,0.03502,-5.02249
67.22277,1.05692,-21.31846,0.03502,-5.02249
67.44842,0.99356,-21.82631,0.02193,-5.02913
67.60784,0.98292,-22.36138,-0.01084,-5.04566
67.74825,0.98292,-22.90146,-0.01084,-5.22542
67.93653,0.45056,-23.17136,0.03769,-5.38080
68.17661,-0.20285,-23.11378,0.06868,-5.36543
70.60587,-0.24834,-23.09551,0.05287,-5.37368
70.97934,-0.24834,-23.09583,0.05287,-5.37356
72.52397,-0.17180,-23.13463,0.03621,-5.38201
75.70262,-0.23130,-23.10396,0.03710,-5.38145
154.55828,0.04378,-23.24278,0.06928,-5.36526
154.74858,-0.73760,-23.11867,0.08130,-5.35931
155.11244,-5.77724,-20.31513,0.39457,-5.20170
155.36292,-7.42419,-16.80261,0.47477,-4.98236
155.56479,-10.67633,-11.66138,0.72884,-4.67476
155.84072,-9.84453,-6.96040,0.71390,-4.32310
156.08240,-5.30321,-4.38294,0.44104,-4.28035
156.44370,-0.01426,-4.59978,-0.44548,-4.54557
156.65162,0.19909,-4.96022,-0.46105,-4.91058
156.90231,0.20916,-5.23461,-0.40198,-5.24080
157.20246,0.22036,-5.51022,-0.38240,-5.59114
157.34625,0.28903,-5.81473,-0.39912,-5.95961
157.53482,0.30463,-6.09236,-0.40028,-6.32015
157.79597,0.26247,-6.34110,-0.38356,-6.67173
158.02220,0.31464,-6.63749,-0.39888,-7.03949
158.22278,0.27787,-6.88882,0.08087,-7.15805
158.42265,0.28848,-7.16427,0.08248,-7.15876
158.69756,0.34687,-7.46362,0.09830,-7.15080
158.87259,0.36246,-7.74128,0.09713,-7.15144
159.07002,0.34687,-8.00338,0.09830,-7.15085
159.27708,0.27624,-8.23790,0.09807,-7.15097
159.56038,0.37949,-8.56007,0.11278,-7.14356
159.83355,1.21550,-9.25036,0.06713,-7.16658
160.05783,2.35848,-10.63281,0.00413,-7.19813
160.21936,3.66028,-12.63420,-0.10028,-7.25046
160.49321,6.81133,-16.10548,-0.28372,-7.52243
160.64797,8.03348,-20.22055,-0.18918,-7.65430
160.83433,7.57405,-24.03560,-0.20837,-7.84425
161.01905,3.82408,-26.20040,0.54853,-7.64339
161.28605,0.74802,-26.82447,0.68928,-7.39492
161.41880,-2.90693,-25.53521,0.91041,-7.10411
161.60852,-2.81462,-24.24298,0.87810,-6.76105
161.82143,-2.78510,-22.90754,0.87618,-6.40191
161.97883,-2.71424,-21.59310,0.87471,-6.04265
162.22039,-2.64301,-20.27871,0.87628,-5.68186
162.42245,0.95570,-21.00893,0.68649,-5.41734
162.64196,2.22340,-22.17560,0.62720,-5.26658
162.84370,2.25407,-23.53713,0.61119,-5.09445
163.05161,2.35591,-24.93827,0.05095,-5.19624
163.24259,0.93991,-25.57562,0.04989,-5.19506
163.40107,-0.93876,-25.17487,0.16037,-5.13948
163.58092,-0.93329,-24.91337,0.15993,-5.14004
163.78854,-0.93884,-24.64056,0.12890,-5.15564
164.03622,-0.85212,-24.41420,0.14529,-5.14731
164.24014,-0.92209,-24.10874,0.11334,-5.16343
164.38836,-0.85212,-23.87415,0.08310,-5.17854
164.64595,-0.82319,-23.61849,0.08357,-5.17821
164.84587,-0.89313,-23.31322,0.05164,-5.19428
165.05503,-0.87548,-23.05231,0.03554,-5.20228
165.18764,-0.82327,-22.80852,0.02042,-5.20984
165.41437,-0.80987,-22.54510,0.02223,-5.20888
165.63475,-0.80987,-22.27506,0.02223,-5.20889
165.88220,-0.80987,-22.00506,0.02223,-5.20889
166.04737,-0.79433,-21.74288,0.02090,-5.20956
166.18614,-0.80987,-21.46502,0.02223,-5.20888
166.32626,-0.79433,-21.20288,0.02090,-5.20956
166.52590,-0.79599,-20.93200,0.03810,-5.20090
166.78476,-0.85355,-20.63305,0.02173,-5.20919
166.98504,-0.83535,-20.37238,0.05164,-5.19409
167.13136,1.74832,-21.40189,-0.08927,-5.26505
167.35345,2.54017,-22.87245,-0.15006,-5.47521
167.60761,2.56578,-24.23297,-0.14983,-5.65492
167.85553,2.59668,-25.59843,-0.16405,-5.84207
168.02108,0.75346,-26.02125,-0.05727,-5.96832
168.35434,-1.34326,-25.51214,0.02054,-6.10950
168.53993,-1.36875,-24.96555,0.04988,-6.09498
168.72954,-1.31098,-24.45468,0.04987,-6.09507
168.86530,-1.22772,-23.95639,0.02051,-6.10983
169.05332,-1.23980,-23.41006,0.05168,-6.09407
169.37350,-1.18203,-22.89916,0.05167,-6.09416
169.59496,0.14684,-23.02734,-0.02620,-6.13333
169.79923,0.20462,-23.32248,-0.02620,-6.31310
169.99825,0.23018,-23.60516,-0.04006,-6.50007
170.14220,0.24573,-23.88291,-0.04139,-6.68070
170.27957,0.24407,-24.15203,-0.02418,-6.85204
170.54821,0.20469,-24.40223,-0.01054,-7.02523
170.75900,0.27457,-24.70749,-0.04188,-7.22103
171.01410,0.30351,-24.99184,-0.04139,-7.40069
171.36707,0.30184,-25.26092,-0.02419,-7.57204
171.65337,0.14684,-25.45297,-0.02620,-7.75311
171.98597,0.18633,-25.74328,0.72211,-7.55677
172.26668,0.20465,-26.02238,0.72006,-7.19997
172.40945,-0.86775,-25.75302,0.76857,-6.81557
172.67774,-1.39839,-25.21927,0.79792,-6.44095
172.81317,-8.12352,-21.29878,1.25316,-5.85210
173.02642,-12.17604,-15.23027,1.51077,-5.18387
173.18292,-14.23487,-8.26662,1.79507,-4.32164
173.39133,-10.33841,-3.21203,0.90102,-4.05207
173.57767,-3.71968,-1.39923,-0.27337,-4.28007
173.77271,1.41463,-2.34209,-0.46069,-4.55088
174.01494,3.72181,-4.29754,-0.60014,-4.98047
174.15134,4.05197,-6.34693,-0.58571,-5.33281
174.31104,4.13960,-8.55005,-0.56718,-5.68354
174.52242,4.76891,-11.02626,-0.63049,-6.07543
174.83326,6.90111,-14.52665,-0.72093,-6.48073
174.97036,10.90488,-20.04388,-0.98230,-7.15190
175.21827,11.41132,-25.95710,-1.02633,-7.71329
175.41731,5.25568,-28.80029,-0.27103,-7.87336
175.82380,-3.51769,-27.10620,1.03065,-7.40097
176.09906,-3.56806,-25.48583,1.00131,-7.05943
176.23404,-3.41935,-23.94075,0.98619,-6.70695
176.42025,-2.19384,-22.93655,0.93913,-6.37057
176.61340,-0.15989,-22.87581,0.82749,-6.06657
176.86348,-0.08510,-22.90766,0.81360,-5.71324
177.04781,-0.08510,-22.90745,0.81360,-5.35320
177.23366,-0.08510,-22.90745,0.81360,-4.99320
177.49597,-0.08510,-22.90745,0.81360,-4.63320
177.63405,-0.18284,-22.85830,0.17370,-4.59495
178.26303,0.43091,-23.16718,-1.38933,-5.37905
178.72976,0.94397,-23.69342,-16.13641,-13.50946
179.08137,-0.46503,-23.52355,-15.62913,-21.49315
179.54079,-2.18164,-22.66440,-16.33454,-29.76924
179.74098,-2.32480,-21.51720,-17.26851,-38.51685
179.95280,-2.04199,-20.57979,-7.57180,-42.27896
180.45627,1.24352,-21.42086,7.06291,-38.72800
180.69160,1.79792,-22.50050,7.26580,-35.24654
180.82743,1.96352,-23.66222,6.51442,-32.02487
181.09328,2.07823,-24.79943,2.57784,-30.76195
181.37792,0.34989,-25.01018,-0.47175,-31.02428
181.63162,-0.09546,-25.06104,-1.93154,-32.10979
181.83858,-0.37269,-24.92289,-1.99427,-33.21731
181.98385,-0.24558,-24.98756,-1.91334,-34.25645
182.12088,-0.25474,-24.98261,-1.84152,-35.30056
182.31743,-0.22773,-24.99621,-0.29608,-35.60380
182.45678,-0.18447,-25.01788,1.22384,-35.02391
182.66082,-0.13929,-25.04048,1.90828,-34.14399
182.95021,-0.04228,-25.08912,2.29654,-33.05067
183.20736,0.04327,-25.13187,2.37803,-31.93076
183.44645,0.11814,-25.43927,2.39000,-30.84497
183.84029,0.19298,-25.74669,1.71313,-30.10527
184.03688,0.55143,-26.19669,0.49736,-29.99462
184.24222,-0.09730,-26.40959,0.59050,-29.76450
184.36781,-0.53481,-26.19141,-0.14482,-29.95440
184.55637,-0.54920,-26.18536,-0.08118,-30.10042
184.68519,-0.47878,-25.95080,0.00971,-30.23490
184.88984,-0.44410,-25.96804,0.03056,-30.22467
185.27775,-0.59313,-25.89303,0.14934,-30.16501
185.47268,-0.58033,-25.62987,0.38167,-30.04854
185.73697,-0.51627,-25.39204,0.51266,-29.80332
185.87472,-0.35564,-25.47261,1.30705,-29.22434
186.01118,-0.39169,-25.45406,1.93680,-28.36991
186.20047,-0.48530,-25.40710,2.75533,-27.06014
186.38581,-1.33190,-24.98178,3.11497,-25.62155
186.57683,-3.04493,-23.58295,4.76288,-23.35414
187.29798,-22.49240,-12.46188,4.93440,-20.93234
187.49951,-26.23113,0.43553,5.50247,-18.30725
187.69938,-18.07487,9.28571,3.39435,-16.66844
187.90418,-6.93613,12.61843,0.14862,-16.67432
188.20745,2.62660,11.08130,-1.79929,-17.64482
188.41557,7.14286,7.48659,-2.61546,-19.12990
188.69427,7.40544,3.58658,-2.81674,-20.66890
188.84677,4.17197,1.43257,-2.16956,-21.78307
189.05615,2.25811,0.22601,-0.85086,-22.38194
189.25037,-0.55797,0.28642,0.62570,-22.18325
189.66861,-2.00409,1.27585,1.57580,-21.52960
189.94182,-2.08940,2.12493,1.63800,-20.78083
190.07341,-1.94583,2.86254,1.77728,-19.99099
190.29136,-1.85968,3.62961,1.85561,-19.23199
190.54482,-1.68644,4.35276,2.16654,-18.17591
190.74841,-1.21881,4.92818,1.98056,-17.19021
190.99195,0.02671,4.84339,1.74594,-16.40764
191.33470,9.86101,-0.36620,10.33090,-11.37212
191.55955,13.10460,-7.10077,12.06352,-5.48372
191.81935,11.76059,-13.16679,7.49434,-1.84474
192.03672,6.33614,-16.38395,0.60075,-1.69757
192.23808,0.28487,-16.59669,-2.46348,-3.03971
192.42732,-3.42676,-15.01697,-3.20707,-4.66547
192.62034,-4.30525,-12.96509,-3.12951,-6.24455
192.82108,-4.26226,-11.09898,-2.05958,-7.32702
193.01614,-3.23745,-9.72393,-0.91166,-7.83285
193.22330,-3.08131,-8.44975,0.75236,-7.53952
193.36137,0.44139,-8.86981,1.07874,-7.01979
193.65748,0.42638,-9.12315,1.07955,-6.48022
193.87284,0.44139,-9.40074,1.07874,-6.12063
194.08191,0.44139,-9.67070,1.07874,-5.76063
194.30692,0.44227,-9.94114,1.09339,-5.39327
194.45346,0.44139,-10.21069,1.07874,-4.86067
194.60492,0.41695,-10.46841,0.31593,-4.88399
194.74833,0.40074,-10.73033,0.14494,-4.96797
194.96158,0.39840,-10.99919,0.16167,-4.95912
195.17193,0.41455,-11.27732,0.14607,-4.96701
195.45911,0.41455,-11.54727,0.14607,-4.96697
195.67753,0.41455,-11.81727,0.14607,-4.96697
195.87692,0.42965,-12.09486,0.14516,-4.96742
196.16603,0.42965,-12.36483,0.14516,-4.96742
196.37150,0.42848,-12.63424,0.16171,-4.95910
196.51715,0.42965,-12.90483,0.14516,-4.96746
196.71791,0.42965,-13.17483,0.14516,-4.96742
196.97994,0.42965,-13.44483,0.14516,-4.96742
197.15596,0.42848,-13.71424,0.16171,-4.95910
197.40863,0.42848,-13.98424,0.16171,-4.95915
197.54433,-1.11790,-13.47714,0.22290,-4.92840
197.75434,-1.27497,-12.86212,0.20720,-4.93644
197.95647,-1.27615,-12.32192,0.22380,-4.92806
198.14171,-1.24723,-11.79646,0.22399,-4.92800
198.42473,-1.23348,-11.26329,0.25429,-4.91278
198.56110,-1.26233,-10.70876,0.22486,-4.92765
198.75530,-1.03005,-10.28556,0.20831,-4.93589
